n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time,ms_blocks_total,ms_blocks_positive,ms_min_avg_trade,ms_mean_avg_trade,ms_min_n_trades,expected_avg_trade,passes_multisplit,passes_expectancy
565,119895.0,360323.0,240428.0,1.4986731994609612,0.5628318584070796,212.20353982300884,1133.0911949685535,-973.3927125506073,12463.0,10563.0,0.12463,10,10,1.0,56.5,13.937359864766353,0.2466789356595815,26,0.027532424204512282,9.620075423252828,58.731348263063516,2.3822140058175525,2012-01-10 22:30:00,2021-05-17 14:00:00,TF_U,5,,,,,,,1500,2500,,283,71703.0,308224.0,236521.0,1.303157013542138,0.4558303886925795,253.36749116607774,2389.3333333333335,-1535.8506493506493,21797.0,19441.0,0.21797,5,5,1.0,56.6,11.959933110180843,0.2113062386957746,38,0.07302344392842698,3.2895811350185804,86.02918985258636,2.1507601244238113,True,True,True,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,97.61764705882354,263.350880723746,88.0,63.341872791519435,True,True
637,49872.0,178983.0,129111.0,1.3862722773427516,0.2401883830455259,78.29199372056515,1169.8235294117646,-266.7582644628099,12413.0,11421.0,0.12413,10,8,0.8,63.7,15.537374295549425,0.2439148241059564,27,0.08002486365094642,4.017723354547652,158.54750160410651,0.8806805842921949,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,,,,,,,250,4000,,290,58575.0,131909.0,73334.0,1.7987427387023753,0.11724137931034483,201.98275862068965,3879.676470588235,-286.4609375,13859.0,13256.0,0.13859,5,4,0.8,58.0,13.311649033834989,0.2295111902385343,39,0.06813486982501067,4.226495418139837,68.61476739223218,2.1502442697053272,True,True,True,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,194.80434782608697,201.41626409017712,90.0,50.49568965517241,True,True
567,77582.0,332645.0,255063.0,1.3041679898691696,0.599647266313933,136.8289241622575,978.3676470588235,-1123.625550660793,21021.0,18751.0,0.21021,10,9,0.9,56.7,14.170744511139844,0.24992494728641698,20,0.025663169291846047,3.6906902621188333,153.6297981490552,1.1827437809595458,2012-01-10 10:30:00,2021-04-27 21:30:00,TF_U,5,,,,,,,4000,2000,,237,64477.0,320731.0,256254.0,1.2516136333481624,0.679324894514768,272.0548523206751,1992.1180124223602,-3371.7631578947367,25693.0,24108.0,0.25693,5,5,1.0,47.4,14.595889832415152,0.307930165240826,22,0.08120725219845837,2.5095162106410305,94.4405136715418,2.127102974201135,True,True,True,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,85.62962962962963,275.6965333463224,77.0,68.01371308016877,True,True
639,71229.0,333701.0,262472.0,1.2713775183638636,0.5336463223787168,111.46948356807512,978.5953079178886,-880.7785234899329,19796.0,13910.0,0.19796,10,7,0.7,63.9,14.341896666759245,0.22444282733582543,26,0.0841090005475298,3.598151141644777,177.59120582908648,0.9929027498561294,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,,,,,,,2250,6000,,261,67981.0,367259.0,299278.0,1.2271500076851622,0.4559386973180077,260.46360153256705,3086.2100840336134,-2107.5915492957747,25051.0,20995.0,0.25051,5,4,0.8,52.2,11.08873302050329,0.21242783564182546,36,0.08871596475485798,2.7137040437507483,96.17850575896206,2.0624050096349444,True,True,True,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,107.144578313253,263.27049968165346,82.0,65.11590038314176,True,True
499,127784.0,406322.0,278538.0,1.458766846893422,0.5450901803607214,256.08016032064126,1493.8308823529412,-1227.0396475770924,13087.0,11617.0,0.13087,10,9,0.9,49.9,11.308846094982458,0.22663018226417753,27,0.019493833343767607,9.764193474440285,51.10509140424467,2.8054034633482963,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,,,,,,,1500,2500,,297,66467.0,319979.0,253512.0,1.2621848275426804,0.43434343434343436,223.7946127946128,2480.4573643410854,-1509.0,18759.0,16144.0,0.18759,5,5,1.0,59.4,17.590906741836818,0.29614321114203396,31,0.03747724434681872,3.5432059278213126,83.82239306723638,2.047784414123906,True,True,True,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,211.0,224.19848641210874,95.0,55.9486531986532,True,True
298,128583.0,263470.0,134887.0,1.9532645844299303,0.1174496644295302,431.4865771812081,7527.714285714285,-512.8783269961978,14977.0,14577.0,0.14977,10,9,0.9,29.8,16.4730082255792,0.5527855109254765,9,0.06825163513061602,8.585364225145222,34.71023385673067,4.418698018919036,2012-01-10 10:30:00,2021-05-17 20:00:00,TF_U,5,,,,,,,500,7500,,280,65480.0,194766.0,129286.0,1.5064740188419472,0.09285714285714286,233.85714285714286,7491.0,-509.0,20521.0,14905.0,0.20521,5,4,0.8,56.0,19.667231630303235,0.3512005648268435,30,0.11440134392180819,3.1908776375420302,87.7501527183873,2.0459302620660176,True,True,True,,,,,,,21.0,15.0,-1.0,0.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,71.15,237.42506284565107,78.0,58.464285714285715,True,True
638,104698.0,388408.0,283710.0,1.3690317577808326,0.5376175548589341,164.10344827586206,1132.3848396501458,-961.728813559322,14788.0,13188.0,0.14788,10,9,0.9,63.8,13.6,0.21316614420062696,25,0.038501213012665,7.079929672707601,90.11388947257828,1.6912290620231387,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,,,,,,,1500,4000,,286,71561.0,352559.0,280998.0,1.2546672930056442,0.34615384615384615,250.21328671328672,3561.2020202020203,-1502.6631016042782,23682.0,21662.0,0.23682,5,5,1.0,57.2,17.116074316267735,0.29923206846621914,31,0.0557706013051802,3.021746474115362,94.64725199480164,2.0377017867858154,True,True,True,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,167.68316831683168,251.5354781612182,88.0,62.55332167832168,True,True
493,153318.0,410838.0,257520.0,1.595363466915191,0.513184584178499,310.9898580121704,1623.8656126482213,-1073.0,12196.0,11467.0,0.12196,10,9,0.9,49.3,11.018620603324175,0.22350143211610904,27,0.026291759610743683,12.57117087569695,39.21671297564539,3.5292056448738927,2012-01-10 10:30:00,2021-05-14 20:30:00,TF_U,5,,,,,,,1250,3000,,290,62280.0,300231.0,237951.0,1.2617345587957185,0.3482758620689655,214.75862068965517,2972.5841584158416,-1259.0,17485.0,16680.0,0.17485,5,5,1.0,58.0,18.253766734567417,0.3147201161132313,30,0.04802504816955684,3.5619102087503576,81.41698779704559,2.0354349839098282,True,True,True,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,186.0,215.98776282122594,89.0,53.689655172413794,True,True
356,143016.0,229793.0,86777.0,2.6480864745266603,0.06460674157303371,401.7303370786517,9991.0,-260.59159159159157,21628.0,14504.0,0.21628,10,8,0.8,35.6,19.56629755472404,0.5496150998517989,13,0.06985931644011859,6.612539300906232,53.837109134642276,3.4234650276003866,2012-01-10 10:30:00,2021-05-14 15:00:00,TF_U,5,,,,,,,250,10000,,286,59171.0,129883.0,70712.0,1.836788663876004,0.045454545454545456,206.8916083916084,9991.0,-259.01831501831504,16317.0,12542.0,0.16317,5,4,0.8,57.2,18.712562625145708,0.32714270323681305,31,0.16884960538101434,3.6263406263406264,78.86738436058204,2.029841680803202,True,True,True,,,,,,,21.0,15.0,-1.0,0.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,66.15,213.0549128553047,83.0,51.7229020979021,True,True
476,132941.0,433750.0,300809.0,1.4419448886170294,0.5672268907563025,279.2878151260504,1606.4814814814815,-1460.2378640776699,13842.0,12645.0,0.13842,10,9,0.9,47.6,10.248902380255165,0.21531307521544465,26,0.03032172166600221,9.60417569715359,49.56177552448079,2.9750345458089194,2012-01-10 10:30:00,2021-05-14 20:30:00,TF_U,5,,,,,,,2000,3000,,283,65873.0,377448.0,311575.0,1.2114194014282276,0.45229681978798586,232.76678445229683,2948.8125,-2010.1612903225807,20722.0,18081.0,0.20722,5,4,0.8,56.6,17.024687956024334,0.3007895398590872,31,0.04540555310977183,3.1788919988418107,89.02472940354924,2.026490720389007,True,True,True,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,68.42574257425743,244.94367452733647,86.0,58.19169611307421,True,True
715,91280.0,281901.0,190621.0,1.4788559497641918,0.4909090909090909,127.66433566433567,803.1367521367522,-523.684065934066,10618.0,9704.0,0.10618,10,9,0.9,71.5,21.54646142641524,0.30134911085895444,20,0.04416082383873795,8.596722546618949,83.17123137598598,1.552700440045367,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,750,4000,,242,46322.0,185978.0,139656.0,1.3316864295125164,0.2396694214876033,191.41322314049586,3206.5172413793102,-759.0,14098.0,12707.0,0.14098,5,5,1.0,48.4,14.894294209528695,0.3077333514365433,22,0.08615776520875609,3.2857142857142856,73.65217391304348,2.020377996779186,True,True,True,,,,,,,21.0,16.0,-1.0,48.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,103.72151898734177,190.68565337317696,79.0,47.853305785123965,True,True
259,53479.0,269970.0,216491.0,1.2470264352790648,0.17374517374517376,206.48262548262548,5999.333333333333,-1011.6401869158879,19778.0,16708.0,0.19778,10,7,0.7,25.9,11.970380110923797,0.4621768382596061,9,0.11866340058714636,2.70396400040449,95.7852989023729,1.8400591097867631,2012-01-12 11:30:00,2021-05-13 13:30:00,BO,6,,,,,,,1000,6000,,257,69687.0,281577.0,211890.0,1.3288829109443578,0.1828793774319066,271.15564202334633,5991.0,-1009.0,29094.0,25792.0,0.29094,5,4,0.8,51.4,20.37253052519495,0.39635273395320914,19,0.08597012355245598,2.395236131161064,107.29631064617503,1.9923075240741115,True,True,True,,,55.0,33.0,-1.0,5.0,1.0,21.0,-1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,208.3913043478261,271.7971014492754,80.0,67.78891050583658,True,True
316,35841.0,319743.0,283902.0,1.1262442673880424,0.4050632911392405,113.42088607594937,2497.9921875,-1510.1170212765958,22781.0,21558.0,0.22781,10,6,0.6,31.6,13.222707740852476,0.41844011838140743,17,0.08986914427610837,1.5732847548395592,200.85365921709774,0.9417726864212462,2012-01-13 02:00:00,2021-05-10 17:00:00,TF_M,5,,,,,,,1500,2500,,207,47637.0,224190.0,176553.0,1.2698169954631187,0.43478260869565216,230.1304347826087,2491.0,-1509.0,21387.0,20144.0,0.21387,5,4,0.8,41.4,21.265935201631738,0.5136699324065638,14,0.05229128618510821,2.227381119371581,92.93425278669942,1.9721437620618616,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,41.0,271.976430976431,55.0,57.53260869565217,True,True
562,80287.0,288252.0,207965.0,1.3860601543528959,0.2704626334519573,142.8594306049822,1896.3947368421052,-507.2317073170732,24263.0,23211.0,0.24263,10,7,0.7,56.2,10.78702924812944,0.19194002220870887,26,0.12444106766973483,3.309030210608746,169.8382801698905,1.149413021033086,2012-01-10 10:30:00,2021-05-17 20:00:00,TF_U,5,,,,,,,500,10000,,283,62803.0,193716.0,130913.0,1.4797308135937608,0.09187279151943463,221.91872791519435,7450.615384615385,-509.3891050583658,19942.0,15130.0,0.19942,5,4,0.8,56.6,17.647662734764623,0.3117961613916011,30,0.15908475709759087,3.149282920469361,89.86172635065203,1.96946852841129,True,True,True,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,75.24418604651163,222.99536497709255,86.0,55.47968197879859,True,True
471,126381.0,237099.0,110718.0,2.14146751205766,0.12526539278131635,268.3248407643312,4018.6271186440677,-268.7330097087379,18614.0,15375.0,0.18614,10,8,0.8,47.1,13.427211177307074,0.2850787935733986,25,0.07905460472697637,6.789566992586225,69.37113964915612,2.464793116790268,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,,,,,,,250,10000,,270,66535.0,139874.0,73339.0,1.9072253507683496,0.05185185185185185,246.42592592592592,9991.0,-286.48046875,25070.0,18674.0,0.2507,5,4,0.8,54.0,14.394443372357264,0.2665637661547641,35,0.15016156909897047,2.653968887116075,101.73442549034343,1.95051222690379,True,True,True,,,,,,,22.0,3.0,-1.0,460.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,45.63855421686747,237.9981004477681,83.0,61.60648148148148,True,True
475,81595.0,270466.0,188871.0,1.4320144437208464,0.2231578947368421,171.77894736842106,2551.566037735849,-511.8455284552846,13628.0,11717.0,0.13628,10,8,0.8,47.5,10.042410069301093,0.21141915935370723,27,0.07342361664317666,5.987305547402407,79.33451804644892,1.8441375954642274,2012-01-10 10:30:00,2021-05-17 20:00:00,TF_U,5,,,,,,,500,6000,,291,65211.0,196533.0,131322.0,1.4965733083565587,0.1134020618556701,224.09278350515464,5955.545454545455,-509.0,21085.0,16405.0,0.21085,5,4,0.8,58.2,18.712562625145708,0.3215216945901324,32,0.09187100335832912,3.092767370168366,94.09049086810508,1.9341070831087492,True,True,True,,,,,,,21.0,15.0,-1.0,322.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,25.801980198019802,238.81541263370036,85.0,56.02319587628866,True,True
293,95713.0,267437.0,171724.0,1.5573653071207285,0.22866894197952217,326.6655290102389,3991.597014925373,-759.8407079646017,13904.0,10234.0,0.13904,10,9,0.9,29.3,11.653754759733019,0.3977390702980552,16,0.04211549110361184,6.883846375143843,42.56341353839081,3.4719453128177356,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,750,4000,,237,43367.0,187577.0,144210.0,1.3007211705152208,0.19831223628691982,182.9831223628692,3991.0,-759.0,14098.0,12707.0,0.14098,5,5,1.0,47.4,14.691494137765567,0.3099471337081343,22,0.09202850093388983,3.0761100865370974,77.0453570687389,1.9313977798312345,True,True,True,,,,,,,21.0,16.0,-1.0,0.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,116.0,182.32705567562004,76.0,45.7457805907173,True,True
651,81561.0,320965.0,239404.0,1.340683530768074,0.5376344086021505,125.28571428571429,917.0428571428571,-795.3621262458472,13269.0,12810.0,0.13269,10,7,0.7,65.1,15.129111011556496,0.2323980186106989,26,0.04047277497823715,6.146732986660638,105.90992018244013,1.363081750387799,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,,,,,,,1750,2500,,285,68770.0,312998.0,244228.0,1.2815811454870039,0.5017543859649123,241.2982456140351,2188.7972027972028,-1719.9154929577464,24568.0,21770.0,0.24568,5,4,0.8,57.0,11.696153213770756,0.20519567041703082,38,0.07613785080703796,2.79916965157929,101.81590809946196,1.9293397387791384,True,True,True,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,80.31372549019608,252.95664852862993,88.0,60.324561403508774,True,True
421,132796.0,370266.0,237470.0,1.5592116898976713,0.667458432304038,315.4299287410926,1317.6725978647687,-1696.2142857142858,18951.0,17295.0,0.18951,10,10,1.0,42.1,7.930321557162736,0.18836868306799848,20,0.01540709057501732,7.007334705292597,60.07990451519624,2.871615435018697,2012-01-10 10:30:00,2021-04-29 15:00:00,TF_U,5,,,,,,,4000,2000,,230,56480.0,324592.0,268112.0,1.2106582323804977,0.7043478260869566,245.56521739130434,2003.6543209876543,-3942.823529411765,25693.0,24108.0,0.25693,5,4,0.8,46.0,14.939879517586478,0.3247799895127495,22,0.09270538243626063,2.198264118631534,104.62800991501416,1.919989663179023,True,True,True,,,,,,,21.0,16.0,-1.0,184.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,31.061728395061728,255.7605544632149,71.0,61.391304347826086,True,True
623,65313.0,249374.0,184061.0,1.354844317916343,0.38362760834670945,104.8362760834671,1043.4058577405858,-479.3255208333333,13320.0,12985.0,0.1332,10,9,0.9,62.3,16.27298374607435,0.26120359142976485,19,0.06171818780334696,4.903378378378378,127.0552569932479,1.1384105725151243,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,500,4000,,241,43176.0,145994.0,102818.0,1.419926472018518,0.16182572614107885,179.15352697095435,3743.4358974358975,-509.0,13749.0,11869.0,0.13749,5,5,1.0,48.2,14.702380759591284,0.3050286464645494,22,0.09243561237724662,3.140301112808204,76.74423290717066,1.914825725174484,True,True,True,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,163.9375,178.89796876608008,79.0,44.788381742738586,True,True
841,82361.0,292258.0,209897.0,1.3923876949170306,0.43162901307966706,97.93222354340071,805.1184573002755,-439.1150627615063,12225.0,10983.0,0.12225,10,9,0.9,84.1,19.57268504830137,0.23273109451012333,28,0.12130741491725452,6.737096114519427,124.8312308009859,1.110045110824983,2012-01-10 10:30:00,2021-05-17 12:30:00,TF_U,5,,,,,,,500,10000,,306,61701.0,194550.0,132849.0,1.4644445949913059,0.14705882352941177,201.63725490196077,4323.333333333333,-509.0,17426.0,12717.0,0.17426,5,5,1.0,61.2,19.156200040717888,0.3130098045868936,31,0.16192606278666472,3.5407437162860096,86.42252151504839,1.9143060347458203,True,True,True,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,37.29807692307692,200.63724148131362,97.0,50.40931372549019,True,True
324,130924.0,329928.0,199004.0,1.6578963236919861,0.37962962962962965,404.08641975308643,2682.3414634146343,-990.0696517412936,13877.0,12192.0,0.13877,10,9,0.9,32.4,8.187795796183488,0.25270974679578667,18,0.03078885460267025,9.434604021042013,34.3416638660597,4.298984785037258,2012-01-10 10:30:00,2021-04-23 22:30:00,TF_U,5,,,,,,,1000,4000,,235,47745.0,227487.0,179742.0,1.2656307373902593,0.2425531914893617,203.17021276595744,3991.0,-1009.7865168539325,17811.0,15135.0,0.17811,5,4,0.8,47.0,14.859340496805368,0.31615618078309293,22,0.08358990470206304,2.680646791308742,87.66540999057493,1.907898781159442,True,True,True,,,,,,,21.0,16.0,-1.0,460.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,27.585365853658537,204.0526883784062,74.0,50.79255319148936,True,True
389,139739.0,385284.0,245545.0,1.569097314137938,0.4730077120822622,359.2262210796915,2093.9347826086955,-1197.780487804878,13958.0,12142.0,0.13958,10,8,0.8,38.9,16.64001201922643,0.427763805121502,26,0.023622610724278834,10.011391316807565,38.85573819763989,3.810622081017152,2012-01-10 22:30:00,2021-05-17 13:30:00,TF_U,5,,,,,,,1250,3000,,277,63682.0,293623.0,229941.0,1.2769493043867775,0.35379061371841153,229.89891696750902,2996.1530612244896,-1284.5865921787708,22911.0,21691.0,0.22911,5,4,0.8,55.4,13.093509842666327,0.23634494300841746,37,0.08222103577148959,2.7795382130854174,99.65684180773216,1.9035064364974372,True,True,True,,,,,,,22.0,3.0,-1.0,322.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,71.9659090909091,233.7426492649265,88.0,57.474729241877256,True,True
467,110467.0,419488.0,309021.0,1.35747408752156,0.5203426124197003,236.54603854389723,1726.2880658436213,-1379.5580357142858,14097.0,12806.0,0.14097,10,8,0.8,46.7,9.808669634563088,0.21003575234610466,24,0.03649053563507654,7.836206285025183,59.59516416667421,2.4968461123669283,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,,,,,,,1750,4000,,272,68777.0,376602.0,307825.0,1.2234288962884756,0.35661764705882354,252.8566176470588,3882.494845360825,-1759.0,27932.0,25912.0,0.27932,5,4,0.8,54.4,16.85941873256608,0.3099157855251118,30,0.05802811986565276,2.462301303164829,110.46576617183071,1.8961066202613166,True,True,True,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,242.46464646464648,253.30696660648354,81.0,63.2141544117647,True,True
650,131535.0,393893.0,262358.0,1.5013569245077336,0.5353846153846153,202.36153846153846,1131.8764367816093,-868.7350993377484,15002.0,14512.0,0.15002,10,9,0.9,65.0,13.274034804836093,0.20421592007440142,27,0.030645835709126847,8.767830955872551,74.134640970084,2.070583929138945,2012-01-10 10:30:00,2021-05-14 20:30:00,TF_U,5,,,,,,,1250,3000,,293,58583.0,297793.0,239210.0,1.24490196898123,0.3515358361774744,199.9419795221843,2891.1941747572814,-1259.0,17485.0,16680.0,0.17485,5,5,1.0,58.6,18.06211504780102,0.30822721924575114,30,0.05105576703139136,3.350471832999714,87.45036956113547,1.8950061169360075,True,True,True,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,177.58415841584159,200.9142846893385,92.0,49.98549488054608,True,True
649,121509.0,393832.0,272323.0,1.4461944088453784,0.5577812018489985,187.22496147919875,1087.9337016574586,-948.8606271777004,13619.0,11923.0,0.13619,10,9,0.9,64.9,13.232157798333574,0.20388532817154967,27,0.020500539054720227,8.922020706366107,72.74136895209409,2.010622725451816,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,,,,,,,1500,2500,,299,61569.0,315619.0,254050.0,1.242349931115922,0.431438127090301,205.91638795986623,2446.6589147286822,-1494.4117647058824,18759.0,16144.0,0.18759,5,5,1.0,59.8,17.531685600648903,0.29317200001085125,31,0.040458672383829525,3.2821045897968975,91.10008283389368,1.8841935675363857,True,True,True,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,174.09278350515464,205.37308469779666,97.0,51.47909698996656,True,True
819,109884.0,372656.0,262772.0,1.4181724080191191,0.5262515262515263,134.16849816849816,864.631090487239,-677.2474226804123,12809.0,11779.0,0.12809,10,9,0.9,81.9,19.180458805774173,0.23419363621213884,27,0.03668413963816388,8.578655632758217,95.46950420443378,1.4857043421239977,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,,,,,,,1250,4000,,304,67684.0,315914.0,248230.0,1.2726664786689763,0.34210526315789475,222.64473684210526,3037.6346153846152,-1241.15,22165.0,21360.0,0.22165,5,5,1.0,60.8,18.410866356584094,0.3028103019175016,31,0.05896519118255422,3.053643131062486,99.55321789492346,1.874208971116855,True,True,True,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,93.95918367346938,219.9033754527452,98.0,55.661184210526315,True,True
454,121449.0,447966.0,326517.0,1.3719530682935346,0.552863436123348,267.50881057268725,1784.7250996015937,-1608.4581280788177,16685.0,15645.0,0.16685,10,8,0.8,45.4,9.593747964169165,0.2113160344530653,23,0.03319088670964767,7.27893317350914,62.37177745391069,2.5954605481222583,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,,,,,,,2500,4000,,268,66168.0,448605.0,382437.0,1.1730167321676512,0.4291044776119403,246.8955223880597,3900.913043478261,-2499.5882352941176,27475.0,23270.0,0.27475,5,3,0.6,53.6,16.230834852218784,0.30281408306378327,30,0.06280981743440939,2.4082984531392175,111.28188852617579,1.8667398998507552,True,True,True,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,178.70408163265307,248.32497165532877,80.0,61.723880597014926,True,True
716,82776.0,295944.0,213168.0,1.3883134429182618,0.38268156424581007,115.60893854748603,1080.087591240876,-482.28054298642536,11318.0,10615.0,0.11318,10,9,0.9,71.6,14.4512975196001,0.20183376424022487,29,0.030093263747946266,7.313659657183248,97.89900454237943,1.3619024963942665,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,,,,,,,500,2500,,310,48525.0,170685.0,122160.0,1.3972249508840864,0.22580645161290322,156.53225806451613,2438.3571428571427,-509.0,11125.0,9725.0,0.11125,5,5,1.0,62.0,18.40652058374966,0.2968793642540268,32,0.05133436373003607,4.361797752808989,71.07161257083978,1.8599158154352988,True,True,True,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,112.60194174757281,157.0629674434745,101.0,39.13306451612903,True,True
