n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_intraday_only,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
541,95801.0,393256.0,297455.0,1.3220688843690642,0.5748613678373382,177.08133086876154,1264.4887459807073,-1293.2826086956522,21900.0,16795.0,0.219,10,9,0.9,54.1,11.9870763741623,0.22157257623220517,24,0.10428909927871316,4.374474885844749,123.6719867224768,1.4996508805378248,2012-01-10 22:30:00,2021-05-17 18:00:00,TF_U,5,0,4,139,37,115,22,3,-1,3000,10000,92,233,57828.0,438821.0,380993.0,1.151782316210534,0.4334763948497854,248.18884120171674,4344.762376237623,-2886.310606060606,37017.0,31063.0,0.37017,5,4,0.8,46.6,10.983624174196784,0.23570008957503827,31,0.17277097599778654,1.562201150822595,149.14852666528324,1.6166689185869239,True,False,False
495,66980.0,220439.0,153459.0,1.4364683726597984,0.896969696969697,135.31313131313132,496.48423423423424,-3009.0,12846.0,11921.0,0.12846,10,10,1.0,49.5,13.800362314084365,0.27879519826433063,20,0.028829501343684682,5.214074420052935,94.93535383696626,1.496219919874843,2012-01-10 10:30:00,2021-04-26 17:30:00,TF_U,5,0,28,77,52,15,21,16,-1,3000,500,0,242,6927.0,103215.0,96288.0,1.0719404287138585,0.8677685950413223,28.623966942148762,491.5,-3009.0,17136.0,15851.0,0.17136,5,2,0.4,48.4,14.894294209528695,0.3077333514365433,22,0.08604013281362784,0.40423669467787116,598.6591598094412,0.27404036790195013,False,False,False
629,93344.0,389105.0,295761.0,1.3156061820185894,0.5405405405405406,148.40063593004768,1144.4264705882354,-1023.3944636678201,15455.0,13477.0,0.15455,10,9,0.9,62.9,13.322537295875737,0.21180504444953477,25,0.17324091532396296,6.039728243286962,104.1437585704491,1.4960313838255663,2012-01-10 10:30:00,2021-05-18 11:30:00,TF_U,5,0,28,78,37,7,21,15,-1,1750,0,92,273,15478.0,348739.0,333261.0,1.0464440783650053,0.2893772893772894,56.69597069597069,4414.4177215189875,-1717.840206185567,43367.0,39016.0,0.43367,5,3,0.6,54.6,16.304600577751057,0.2986190582005688,30,1.2101692725158288,0.3569073258468421,764.9044450187363,0.34120230176084637,False,False,False
814,106779.0,391271.0,284492.0,1.3753321710276563,0.5417690417690417,131.17813267813267,887.235827664399,-762.7131367292225,12085.0,10199.0,0.12085,10,9,0.9,81.4,19.288338445807096,0.23695747476421491,27,0.0701542438119855,8.835664046338437,92.12663538710795,1.4954695137100367,2012-01-10 10:30:00,2021-05-17 12:30:00,TF_U,5,0,28,78,37,7,21,15,-1,1750,7500,48,297,41322.0,348969.0,307647.0,1.134316278071946,0.3838383838383838,139.13131313131314,3061.1315789473683,-1681.1311475409836,40440.0,38046.0,0.4044,5,4,0.8,59.4,17.556765077883796,0.2955684356546094,31,0.18128357775519094,1.0218100890207715,290.66066502105417,0.8670791787018926,True,False,False
572,74542.0,319785.0,245243.0,1.3039515908710952,0.5769230769230769,130.3181818181818,969.0454545454545,-1013.400826446281,11931.0,11065.0,0.11931,10,9,0.9,57.2,14.168980203246809,0.24770944411270643,20,0.026709774355396957,6.247757941496941,91.55284269271016,1.4952232319541072,2012-01-10 10:30:00,2021-04-27 21:30:00,TF_U,5,0,28,77,52,15,21,16,-1,2000,2000,92,241,31496.0,254848.0,223352.0,1.1410150793366525,0.5311203319502075,130.68879668049792,1991.0,-1976.5663716814158,25315.0,24360.0,0.25315,5,3,0.6,48.2,14.702380759591284,0.3050286464645494,22,0.06321437642875286,1.2441635394035158,193.70443865887734,1.0294110844698123,True,False,False
660,92290.0,282915.0,190625.0,1.484144262295082,0.4772727272727273,139.83333333333334,898.1428571428571,-552.536231884058,13742.0,13007.0,0.13742,10,7,0.7,66.0,15.185519418182572,0.2300836275482208,27,0.035767688807021344,6.715907437054286,98.2741358760429,1.494944897920314,2012-01-10 22:30:00,2021-05-17 03:00:00,TF_U,5,0,4,139,37,115,22,3,-1,750,2500,48,290,48960.0,208068.0,159108.0,1.307715513990497,0.30344827586206896,168.82758620689654,2364.409090909091,-787.6633663366337,15456.0,13896.0,0.15456,5,4,0.8,58.0,12.181953866272849,0.21003368734953187,39,0.10694444444444444,3.1677018633540373,91.54901960784315,1.7019010400355106,True,True,True
818,107473.0,382294.0,274821.0,1.39106545715211,0.5366748166259169,131.38508557457212,870.8291571753987,-725.1213720316623,12145.0,10259.0,0.12145,10,9,0.9,81.8,19.18749592833833,0.2345659648941116,27,0.03750709480520689,8.849156031288596,92.43819377890262,1.4941243916177878,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,0,28,78,37,7,21,15,-1,1500,4000,48,304,57989.0,332775.0,274786.0,1.211033313196451,0.3782894736842105,190.75328947368422,2893.695652173913,-1453.8941798941798,25112.0,23092.0,0.25112,5,5,1.0,60.8,17.904189453868053,0.29447680022809297,32,0.06882339754091293,2.3092147180630773,131.64648467812862,1.5085886348631776,True,True,True
637,103367.0,412384.0,309017.0,1.3345026325412517,0.5871271585557299,162.27158555729983,1102.6310160427809,-1174.9695817490494,18528.0,16934.0,0.18528,10,8,0.8,63.7,13.176114753598648,0.20684638545680767,26,0.02409860013350489,5.578961571675302,114.17895459866303,1.4940586822658055,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,0,28,78,37,7,21,15,-1,3000,2500,92,288,40348.0,397005.0,356657.0,1.1131282997389649,0.5729166666666666,140.09722222222223,2406.090909090909,-2899.650406504065,28467.0,27362.0,0.28467,5,3,0.6,57.6,17.26962651593832,0.29981990479059584,31,0.1297709923664122,1.4173604524537184,203.19460691979776,1.0406342623035831,True,False,False
585,69665.0,194888.0,125223.0,1.5563275117190931,0.17606837606837608,119.08547008547009,1892.116504854369,-259.798755186722,10005.0,9080.0,0.10005,10,10,1.0,58.5,14.691834466805021,0.25114246951803454,19,0.06446565707313572,6.963018490754623,84.0152874470681,1.4920716403486385,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,0,28,77,52,15,21,16,-1,250,4500,184,241,42081.0,98802.0,56721.0,1.7418945364150844,0.0912863070539419,174.60995850622407,4491.0,-259.0,14606.0,9754.0,0.14606,5,5,1.0,48.2,14.945233353815523,0.31006708202936767,22,0.10672274898410208,2.881076270026017,83.64929540647798,1.8106846002503092,True,True,True
657,96047.0,371932.0,275885.0,1.3481414357431538,0.558599695585997,146.19025875190258,1013.4386920980926,-951.3275862068965,15083.0,13163.0,0.15083,10,9,0.9,65.7,13.176114753598648,0.20054969183559587,28,0.02072943454766937,6.367897633096864,103.17376909221528,1.4918117251617433,2012-01-10 10:30:00,2021-05-14 17:00:00,TF_U,5,0,28,78,37,7,21,15,-1,1500,2000,92,304,47999.0,286220.0,238221.0,1.201489373313016,0.4769736842105263,157.89144736842104,1973.9310344827586,-1498.245283018868,19159.0,17689.0,0.19159,5,4,0.8,60.8,18.082035283673132,0.29740189611304496,31,0.04148003083397571,2.505297771282426,121.34286130961063,1.4295904362420802,True,True,True
541,72736.0,229199.0,156463.0,1.4648766801096744,0.8576709796672828,134.44731977818853,493.9633620689655,-2031.987012987013,12767.0,12236.0,0.12767,10,9,0.9,54.1,12.437443467208203,0.22989729144562296,20,0.026548064232292126,5.697188062974857,94.95912615486142,1.4912387032379633,2012-01-10 10:30:00,2021-04-26 17:30:00,TF_U,5,0,28,77,52,15,21,16,-1,4000,500,322,242,10927.0,107143.0,96216.0,1.1135673900390788,0.9008264462809917,45.15289256198347,491.4816513761468,-4009.0,18136.0,16851.0,0.18136,5,3,0.6,48.4,14.894294209528695,0.3077333514365433,22,0.05454379061041457,0.6025033083370093,401.6575455294225,0.4201982801387779,False,False,False
580,69095.0,300058.0,230963.0,1.2991604715906877,0.5827586206896552,119.12931034482759,887.7455621301775,-954.3925619834711,10054.0,9024.0,0.10054,10,8,0.8,58.0,14.352700094407323,0.24746034645529869,20,0.027947029452203488,6.872389098866123,84.3956870974745,1.4889792107425477,2012-01-10 10:30:00,2021-04-26 13:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1750,1500,92,242,14507.0,201285.0,186778.0,1.0776697469723415,0.5578512396694215,59.946280991735534,1491.0,-1745.588785046729,20181.0,17941.0,0.20181,5,2,0.4,48.4,14.894294209528695,0.3077333514365433,22,0.10277796925622114,0.7188444576581934,336.6514096643,0.5288473723543792,True,False,False
569,76939.0,341061.0,264122.0,1.2913009896941565,0.5729349736379613,135.21792618629175,1046.1993865030674,-1086.9218106995884,12956.0,11772.0,0.12956,10,9,0.9,56.9,14.102836594104039,0.2478530157136035,20,0.032376298106292,5.938484100030874,95.81569815048285,1.4888064727279704,2012-01-10 10:30:00,2021-04-27 21:30:00,TF_U,5,0,28,77,52,15,21,16,-1,2500,2500,92,238,19808.0,297714.0,277906.0,1.0712758990450009,0.5210084033613446,83.22689075630252,2400.9193548387098,-2437.7719298245615,36315.0,35360.0,0.36315,5,3,0.6,47.6,14.62326912834473,0.3072115363097632,22,0.12575726978998383,0.545449538758089,436.3373384491114,0.5473436613764918,True,False,False
651,87616.0,315557.0,227941.0,1.3843801685523887,0.533026113671275,134.5867895545315,909.3861671469741,-749.8059210526316,12844.0,12385.0,0.12844,10,7,0.7,65.1,15.129111011556496,0.2323980186106989,26,0.03767576698319942,6.821550918716911,95.43284331628927,1.488304284796924,2012-01-10 22:30:00,2021-05-17 14:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1500,2500,48,287,69422.0,296640.0,227218.0,1.3055303717135087,0.47038327526132406,241.8885017421603,2197.3333333333335,-1494.8552631578948,21797.0,19441.0,0.21797,5,5,1.0,57.4,12.09297316626478,0.2106789750220345,38,0.0754227766414105,3.184933706473368,90.11176572268157,2.053318449455883,True,True,True
493,85768.0,311227.0,225459.0,1.3804150643797763,0.7241379310344828,173.97160243407708,871.7843137254902,-1657.7867647058824,21476.0,20356.0,0.21476,10,10,1.0,49.3,10.315522284402277,0.20923980292905228,20,0.022514224419363866,3.993667349599553,123.4454341945714,1.4877882108510565,2012-01-10 10:30:00,2021-04-26 21:00:00,TF_U,5,0,28,77,52,15,21,16,-1,5000,1000,184,236,22046.0,197956.0,175910.0,1.1253254505144676,0.8516949152542372,93.41525423728814,984.8557213930349,-5026.0,38792.0,37747.0,0.38792,5,4,0.8,47.2,14.274452704044384,0.30242484542466913,22,0.04495146511838882,0.5683130542379872,415.2640841876077,0.5944100744669614,True,False,False
710,92005.0,319208.0,227203.0,1.4049462375056667,0.5394366197183098,129.58450704225353,833.4412532637076,-694.8103975535169,11942.0,10823.0,0.11942,10,9,0.9,71.0,21.461593603458248,0.3022759662458908,20,0.08141948807130048,7.704320884273991,92.15607847399598,1.4861203956001992,2012-01-10 10:30:00,2021-04-26 13:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1750,7500,48,239,23524.0,271099.0,247575.0,1.0950176714127031,0.3723849372384937,98.42677824267783,3046.0561797752807,-1650.5,46087.0,42648.0,0.46087,5,3,0.6,47.8,14.878171930717834,0.31125882700246515,21,0.3184407413705152,0.5104259335604401,468.23639687128036,0.5745971893217902,True,False,False
819,109884.0,372656.0,262772.0,1.4181724080191191,0.5262515262515263,134.16849816849816,864.631090487239,-677.2474226804123,12809.0,11779.0,0.12809,10,9,0.9,81.9,19.180458805774173,0.23419363621213884,27,0.03668413963816388,8.578655632758217,95.46950420443378,1.4857043421239977,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,0,28,78,37,7,21,15,-1,1250,4000,48,304,67684.0,315914.0,248230.0,1.2726664786689763,0.34210526315789475,222.64473684210526,3037.6346153846152,-1241.15,22165.0,21360.0,0.22165,5,5,1.0,60.8,18.410866356584094,0.3028103019175016,31,0.05896519118255422,3.053643131062486,99.55321789492346,1.874208971116855,True,True,True
630,92800.0,388312.0,295512.0,1.3140312406941173,0.5428571428571428,147.3015873015873,1135.4152046783627,-1026.0833333333333,15455.0,13477.0,0.15455,10,9,0.9,63.0,13.3566462856512,0.2120102585024,25,0.06455818965517242,6.004529278550631,104.92079741379311,1.4849518407345095,2012-01-10 10:30:00,2021-05-18 11:30:00,TF_U,5,0,28,78,37,7,21,15,-1,1750,6000,92,280,33745.0,368898.0,335153.0,1.1006853586272538,0.3142857142857143,120.51785714285714,4192.022727272727,-1745.5885416666667,38886.0,37069.0,0.38886,5,3,0.6,56.0,16.673332000533065,0.29773807143809045,31,0.17753741295006667,0.8677930360541068,322.65757890057785,0.7659390507044193,True,False,False
820,106735.0,378398.0,271663.0,1.3928948734277395,0.552439024390244,130.16463414634146,835.3156732891832,-740.2261580381471,12085.0,10199.0,0.12085,10,9,0.9,82.0,18.952572384771415,0.23112893152160263,28,0.023338173982292595,8.832023169218038,92.84395933854874,1.4839153306648902,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,0,28,78,37,7,21,15,-1,1750,2500,48,305,44025.0,310490.0,266465.0,1.1652186966393334,0.47540983606557374,144.34426229508196,2141.310344827586,-1665.40625,20369.0,17754.0,0.20369,5,5,1.0,61.0,17.58408371226661,0.2882636674142067,32,0.056581487791027826,2.1613726741617163,141.11402612152187,1.267517949585099,True,True,True
602,60942.0,184870.0,123928.0,1.4917532760957977,0.20764119601328904,101.23255813953489,1478.96,-259.80712788259956,7318.0,6678.0,0.07318,10,9,0.9,60.2,14.620533505997653,0.24286600508301748,20,0.032670407928850384,8.32768515987975,72.28899609464737,1.4830761674340924,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,0,28,77,52,15,21,16,-1,250,2000,184,243,47313.0,97559.0,50246.0,1.9416271942045138,0.20164609053497942,194.7037037037037,1991.0,-259.0,5981.0,3885.0,0.05981,5,5,1.0,48.6,14.853955702101715,0.3056369486029159,22,0.04208145752752943,7.9105500752382545,30.71847061061442,3.1551990219134805,True,True,True
591,82966.0,262252.0,179286.0,1.4627578282743772,0.3756345177664975,140.38240270727582,1181.3153153153153,-485.869918699187,14081.0,9991.0,0.14081,10,7,0.7,59.1,14.229898102235307,0.24077661763511518,26,0.09028999831256178,5.892053121227185,100.30459465323143,1.48263882659383,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,500,7500,92,276,36841.0,166643.0,129802.0,1.2838245943822129,0.11956521739130435,133.481884057971,5049.787878787879,-534.164609053498,34808.0,30091.0,0.34808,5,4,0.8,55.2,13.196969349058898,0.2390755316858496,37,0.2033332428544285,1.0584061135371179,260.7694687983497,0.896648527899848,True,False,False
550,65030.0,227313.0,162283.0,1.4007197303476027,0.8327272727272728,118.23636363636363,496.3165938864629,-1763.945652173913,9999.0,8094.0,0.09999,10,9,0.9,55.0,14.580809305384937,0.2651056237342716,20,0.029693987390435182,6.503650365036504,84.56789174227279,1.481877238303622,2012-01-10 10:30:00,2021-04-26 13:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1750,500,0,242,13177.0,95850.0,82673.0,1.1593869824489254,0.8057851239669421,54.450413223140494,491.53846153846155,-1759.0,12933.0,10773.0,0.12933,5,4,0.8,48.4,14.894294209528695,0.3077333514365433,22,0.04523032556727632,1.0188664656305575,237.51885861728772,0.6000549022647095,False,False,False
819,106354.0,385053.0,278699.0,1.3816088324680031,0.5470085470085471,129.85836385836384,859.4933035714286,-751.2102425876011,12085.0,10199.0,0.12085,10,9,0.9,81.9,18.9602215176933,0.2315045362355714,28,0.03790172442973466,8.800496483243691,93.0629313424977,1.480423758790258,2012-01-10 10:30:00,2021-05-14 20:30:00,TF_U,5,0,28,78,37,7,21,15,-1,1750,3000,48,302,34697.0,317943.0,283246.0,1.1224977581325066,0.44039735099337746,114.8907284768212,2390.5488721804513,-1676.0118343195265,20906.0,19171.0,0.20906,5,4,0.8,60.4,17.681628884240276,0.29274220007020324,32,0.08620341816295357,1.6596670812207022,181.96420439807477,0.9958386022981649,True,False,False
626,77906.0,257811.0,179905.0,1.4330396598204609,0.4009584664536741,124.45047923322684,1027.1354581673306,-479.74666666666667,11100.0,10097.0,0.111,10,9,0.9,62.6,16.0822883943797,0.2569055654054265,20,0.031974430724206096,7.018558558558558,89.19210330398171,1.4803845055882583,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,0,28,77,52,15,21,16,-1,500,2500,92,242,48287.0,141943.0,93656.0,1.5155782864952592,0.2396694214876033,199.53305785123968,2447.293103448276,-509.0,9675.0,7635.0,0.09675,5,5,1.0,48.4,14.66424222385869,0.3029802112367498,22,0.05158738376788784,4.9909043927648575,48.488205935344915,2.5423118298502447,True,True,True
833,100993.0,333814.0,232821.0,1.4337795989193414,0.4909963985594238,121.24009603841536,816.1711491442543,-549.1061320754717,10539.0,9122.0,0.10539,10,8,0.8,83.3,19.005525512334565,0.22815756917568505,29,0.03991365738219481,9.58278774077237,86.92668798827643,1.4800828160461237,2012-01-10 10:30:00,2021-05-14 20:30:00,TF_U,5,0,28,78,37,7,21,15,-1,750,3000,48,305,26415.0,200226.0,173811.0,1.1519754215786113,0.24918032786885247,86.60655737704919,2634.5526315789475,-759.0,21898.0,19367.0,0.21898,5,4,0.8,61.0,18.64403389827427,0.3056398999717093,31,0.11323111868256672,1.2062745456206045,252.84459587355667,0.7334795281648337,True,False,False
521,74846.0,328128.0,253282.0,1.2955046154089118,0.7063339731285988,143.65834932821497,891.6521739130435,-1655.437908496732,14800.0,13662.0,0.148,10,8,0.8,52.1,18.162874221884596,0.3486156280592053,28,0.02446356518718435,5.057162162162162,103.02220559548941,1.4799241636970433,2012-01-10 22:30:00,2021-05-17 00:30:00,TF_U,5,0,4,139,37,115,22,3,-1,2500,1000,184,294,41584.0,225367.0,183783.0,1.226266847314496,0.7551020408163265,141.4421768707483,1015.1666666666666,-2552.5416666666665,22213.0,19243.0,0.22213,5,5,1.0,58.8,12.302845199383759,0.2092320612140095,38,0.12591381300500193,1.8720569036150003,157.04650827241244,1.1893639490768462,True,False,False
568,85333.0,325238.0,239905.0,1.3556949625893582,0.5422535211267606,150.23415492957747,1055.9675324675325,-922.7115384615385,16194.0,11265.0,0.16194,10,9,0.9,56.8,14.455448799674121,0.25449733802243174,19,0.1170824886034711,5.269420773125849,107.79173356145922,1.4795548090557336,2012-01-10 10:30:00,2021-04-26 11:00:00,TF_U,5,0,28,77,52,15,21,16,-1,1500,10000,92,231,22846.0,271109.0,248263.0,1.0920233784333548,0.27705627705627706,98.9004329004329,4236.078125,-1486.6047904191616,44521.0,39822.0,0.44521,5,4,0.8,46.2,14.770240350109406,0.31970217208029017,21,0.4373194432285739,0.5131510972350127,450.159809156964,0.5874287314088013,True,False,False
583,68838.0,193543.0,124705.0,1.5520067358967162,0.17667238421955403,118.0754716981132,1879.0582524271845,-259.8020833333333,10005.0,9080.0,0.10005,10,10,1.0,58.3,14.724469430169632,0.25256379811611723,19,0.07250355908074028,6.880359820089955,84.73394055608821,1.4794169483069355,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,0,28,77,52,15,21,16,-1,250,5000,184,240,37590.0,94829.0,57239.0,1.6567200684847743,0.07916666666666666,156.625,4991.0,-259.0,19356.0,14504.0,0.19356,5,4,0.8,48.0,14.75127113166862,0.3073181485764296,22,0.13277467411545624,1.9420334779913204,123.58180367118915,1.4108885996411138,True,False,False
536,62386.0,226127.0,163741.0,1.381004146792801,0.8526119402985075,116.39179104477611,494.8074398249453,-2072.6708860759495,9722.0,8887.0,0.09722,10,9,0.9,53.6,13.03993865016243,0.2432824375030304,20,0.03095245728208252,6.416992388397449,83.52822748693617,1.4793944660293543,2012-01-10 10:30:00,2021-04-26 17:30:00,TF_U,5,0,28,77,52,15,21,16,-1,2500,500,460,242,10927.0,101251.0,90324.0,1.1209755989548735,0.8512396694214877,45.15289256198347,491.50970873786406,-2509.0,12966.0,11067.0,0.12966,5,3,0.6,48.4,14.894294209528695,0.3077333514365433,22,0.05454379061041457,0.842742557457967,287.1576828040633,0.4969606652856525,False,False,False
590,82610.0,261387.0,178777.0,1.462084048842972,0.376271186440678,140.01694915254237,1177.418918918919,-485.8070652173913,14081.0,9991.0,0.14081,10,7,0.7,59.0,14.042791745233567,0.23801341941073842,26,0.1183997094782714,5.866770825935658,100.5663963200581,1.4787791146989253,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,500,0,92,273,61043.0,189827.0,128784.0,1.4739952167971178,0.11721611721611722,223.6007326007326,5932.09375,-534.3734439834025,34808.0,30091.0,0.34808,5,4,0.8,54.6,13.062924634246345,0.23924770392392572,36,0.2911226512458431,1.753706044587451,155.67033075045458,1.5020110716799695,True,False,False
709,86219.0,301021.0,214802.0,1.4013882552303982,0.5585331452750353,121.6064880112835,760.1540404040404,-686.2683706070287,10633.0,10063.0,0.10633,10,9,0.9,70.9,21.34221169419889,0.3010185006233976,20,0.023092357832960254,8.10862409479921,87.4377689372412,1.4779790779562105,2012-01-10 10:30:00,2021-04-26 22:30:00,TF_U,5,0,28,77,52,15,21,16,-1,2000,2000,48,242,44147.0,247378.0,203231.0,1.2172257185173523,0.5495867768595041,182.42561983471074,1859.984962406015,-1864.5045871559632,25315.0,24360.0,0.25315,5,3,0.6,48.4,14.66424222385869,0.3029802112367498,22,0.04509932724760459,1.7439067746395418,138.76888576800235,1.4369323149269646,True,False,False
