engine,famiglia,famiglia_capofila,good,gate_reason,expected_avg_trade,wf_efficiency_used,oos_avg_trade,oos_net_profit,oos_max_dd,oos_n_trades,oos_profit_factor,avg_trade,net_profit,max_dd,n_trades,unger_score,oos_unger_score,wf_mean_unger,ms_blocks_positive,ms_blocks_total,ms_min_avg_trade,plateau_ratio,plateau_min,np_dd,oos_np_dd,recovery_trades,oos_recovery_trades,pattern_null_p,pattern_null_median_avg,pattern_avg_trade,pattern_none_avg_trade,pattern_vs_none_avg,pattern_null_valid_draws,pattern_null_draws,pattern_null_min_trades,wfo_measured,wfo_efficiency,wfo_net_profit,wfo_avg_trade,wfo_positive_windows,wfo_total_windows,mc_dd_p95,mc_dd_worst,passes_multisplit,passes_plateau,passes_expectancy,passes_null,passes_pattern_useful,passes_wfo,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time
TF_U,,,False,"avg trade atteso $10 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",9.617647338731716,0.03183745093482287,302.08597285067873,66761.0,26809.0,221,1.2081467855583963,301.0612745098039,122833.0,29832.0,408,2.1845055762362064,2.3122229060333934,2.984845914104833,3.0,3.0,123.77777777777777,1.0158908645579137,0.5297405208191635,4.1174912845266824,2.490245812973255,99.08946292934309,88.74625904345352,0.08496732026143791,40.07961081986312,302.08597285067873,89.87182910547396,212.21414374520475,152.0,200.0,111.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,57212.15,78568.0,True,True,False,True,True,False,,,,,,,5000,2500,,,,,,,,21.0,16.0,-1.0,184.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.319395488921985,0.03183745093482287,229.89891696750902,63682.0,22911.0,277,1.2769493043867775,359.2262210796915,139739.0,13958.0,389,3.810622081017152,1.9035064364974372,2.947074576961373,3.0,3.0,71.9659090909091,1.0101402460241997,0.84892047695619,10.011391316807565,2.7795382130854174,38.85573819763989,99.65684180773216,0.07207207207207207,64.15294649780304,229.89891696750902,66.92846270928463,162.97045425822438,110.0,200.0,139.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,32793.44999999999,61083.0,True,True,False,True,True,False,,,,,,,1250,3000,,,,,,,,22.0,3.0,-1.0,322.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | pattern casuali fanno uguale (p=0.39, min attendibile 0.34 su 148 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.47721324748244,0.03183745093482287,203.44635193133047,47403.0,22506.0,233,1.3219306466729148,315.0740740740741,119098.0,12298.0,378,3.560695791638867,1.6995744611215209,2.9225701667580255,3.0,3.0,137.1038961038961,0.8921035510778867,0.6154763583597794,9.684338916897056,2.106238336443615,39.03209121899612,110.62375799000064,0.38926174496644295,161.66373088576955,203.44635193133047,153.8177727784027,49.628579152927756,148.0,200.0,117.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,30566.299999999996,52026.0,True,True,False,False,True,False,,,,,,,750,5000,,,,,,,,21.0,16.0,-1.0,322.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | pattern casuali fanno uguale (p=0.35, min attendibile 0.30 su 147 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.679928900375802,0.03183745093482287,209.8135593220339,49516.0,22619.0,236,1.2553871862847241,295.3355855855856,131129.0,15710.0,444,2.953025067529649,1.7483818844781331,2.9218236872633474,2.0,3.0,-20.62162162162162,0.9954462980446837,0.633951998309445,8.34684914067473,2.189133029753747,53.19372526290904,107.80523467162129,0.35135135135135137,177.65413533834587,209.8135593220339,138.77484143763215,71.03871788440176,147.0,200.0,118.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,28713.249999999996,43083.0,True,True,False,False,True,False,,,,,,,1250,3000,,,,,,,,21.0,16.0,-1.0,184.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $11 | pattern casuali fanno uguale (p=0.41, min attendibile 0.36 su 152 estrazioni valide) | pattern non batte il senza-filtro (avg -18$) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",10.847685898746276,0.03183745093482287,340.72093023255815,73255.0,29451.0,215,1.7305555832577064,278.96,104610.0,17231.0,375,2.6633371081506216,2.4882169080496253,2.902652798500765,3.0,3.0,309.1818181818182,0.9771646482429852,0.7011872455247906,6.071034762927282,2.487351872601949,61.76871236019502,86.43730803358132,0.40522875816993464,279.7880882558302,340.72093023255815,359.17945383615086,-18.45852360359271,152.0,200.0,108.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,35281.399999999994,46552.0,True,True,False,False,False,False,,,,,,,500,10000,,,,,,,,21.0,16.0,-1.0,460.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,,,False,"avg trade atteso $0 | walk-forward in perdita (OOS concatenato -$15,973 su 172 trade; 1/4 finestre positive)",0.0,-0.13643510751106463,446.2083333333333,53545.0,24787.0,120,1.2803388463934744,173.00980392156862,35294.0,25884.0,204,1.3477038385499076,3.5519360698349987,2.883604807915437,3.0,3.0,130.53488372093022,3.6258008675646507,0.673714078233202,1.3635450471333643,2.1602049461411226,149.61001870006234,55.55028480717154,0.10204081632653061,144.88076490438695,446.2083333333333,265.85869565217394,180.34963768115938,48.0,200.0,60.0,True,-0.13643510751106463,-15973.0,-92.86627906976744,1.0,4.0,52852.85,77916.0,True,True,False,True,True,False,,,,,,,3000,4500,,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,184.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $5 | pattern casuali fanno uguale (p=0.45, min attendibile 0.40 su 148 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.432164737652466,0.03183745093482287,170.6218487394958,40608.0,15621.0,238,1.2988937222602512,305.13659793814435,118393.0,13186.0,388,3.3302528689939748,1.7108804910949873,2.870659395183788,3.0,3.0,79.8157894736842,0.9978586021452946,0.7455129293955376,8.978689519187016,2.5995774918379104,43.21343322662657,91.55333924349883,0.44966442953020136,156.03779389145242,170.6218487394958,154.4746639089969,16.1471848304989,148.0,200.0,119.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,24373.399999999998,36848.0,True,True,False,False,True,False,,,,,,,750,3000,,,,,,,,21.0,16.0,-1.0,460.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_M,,,False,plateau fragile (il peggior vicino di griglia rende 33% della candidata),394.50877192982455,1.0012144799850193,394.50877192982455,67461.0,29937.0,171,1.2574414983743187,247.87258687258688,64199.0,26928.0,259,1.8930666162814838,2.8575377243371056,2.8585040576043927,3.0,3.0,82.21621621621621,0.8364233339826428,0.327393756893362,2.3840983363042185,2.2534322076360356,108.63645851181482,75.88424422999955,0.17543859649122806,129.3361710963455,394.50877192982455,130.33011049723757,264.178661432587,56.0,200.0,86.0,True,1.0012144799850193,76960.0,530.7586206896551,4.0,4.0,62772.95,97971.0,True,False,True,True,True,True,,,,,,,2250,6000,,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,460.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.837367049037132,0.03183745093482287,214.75862068965517,62280.0,17485.0,290,1.2617345587957185,310.9898580121704,153318.0,12196.0,493,3.5292056448738927,2.0354349839098282,2.84789869325188,3.0,3.0,186.0,0.8498867919831449,0.5866997102156488,12.57117087569695,3.5619102087503576,39.21671297564539,81.41698779704559,0.15267175572519084,122.99501059271029,214.75862068965517,104.97260273972603,109.78601794992915,130.0,200.0,145.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,30128.549999999996,46510.0,True,True,False,True,True,False,,,,,,,1250,3000,,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.818170559994764,0.03183745093482287,245.56521739130434,56480.0,25693.0,230,1.2106582323804977,315.4299287410926,132796.0,18951.0,421,2.871615435018697,1.919989663179023,2.846794139584098,3.0,3.0,31.061728395061728,0.8777424977549124,0.41187401576696325,7.007334705292597,2.198264118631534,60.07990451519624,104.62800991501416,0.06040268456375839,26.23182711198428,245.56521739130434,64.18772136953955,181.37749602176478,148.0,200.0,115.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,45375.299999999996,56960.0,True,True,False,True,True,False,,,,,,,4000,2000,,,,,,,,21.0,16.0,-1.0,184.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_M,,,False,plateau fragile (il peggior vicino di griglia rende 34% della candidata),419.128078817734,1.0012144799850193,419.128078817734,85083.0,17008.0,203,1.6712503846062816,168.4090909090909,74100.0,23563.0,440,1.3749588060742914,4.027722861285791,2.8291942810426995,3.0,3.0,324.2307692307692,0.9764493128000112,0.33866127704665017,3.1447608538810847,5.00252822201317,139.9152496626181,40.57948121246312,0.04,130.02439024390245,419.128078817734,213.90449438202248,205.2235844357115,49.0,200.0,102.0,True,1.0012144799850193,76960.0,530.7586206896551,4.0,4.0,35074.99999999998,53965.0,True,False,True,True,True,True,,,,,,,750,6000,,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,322.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.3484111262940734,0.03183745093482287,199.40073529411765,54237.0,26982.0,272,1.1429682310393183,352.63774403470717,162566.0,16718.0,461,3.418031659240726,1.5213499811687834,2.8245933837373016,3.0,3.0,90.38144329896907,0.926042213386164,0.4194188452939941,9.72401004904893,2.010117856348677,47.4084248858925,135.31544886332208,0.19083969465648856,46.663730119284295,199.40073529411765,71.54123711340206,127.85949818071559,130.0,200.0,136.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,52427.299999999996,73057.0,True,True,False,True,True,False,,,,,,,3000,3000,,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"plateau fragile (il peggior vicino di griglia rende 28% della candidata) | avg trade atteso $5 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.2823900027932345,0.03183745093482287,165.91749174917493,50273.0,19159.0,303,1.210857219551887,284.9904988123515,119981.0,10849.0,421,3.4290591283402327,1.5022603400197503,2.780365172875704,3.0,3.0,124.33333333333333,0.8099355115529014,0.2793141552578037,11.059175960918058,2.6239887259251526,38.067935756494784,115.47305710818928,0.10236220472440945,68.64752901776131,165.91749174917493,95.44382647385984,70.47366527531508,126.0,200.0,152.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,32660.799999999992,59101.0,True,False,False,True,True,False,,,,,,,1500,2000,,,,,,,,21.0,15.0,-1.0,460.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"plateau fragile (il peggior vicino di griglia rende 20% della candidata) | avg trade atteso $8 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.770871804468756,0.03183745093482287,244.07958477508652,70539.0,18901.0,289,1.265599584312308,295.7755102040816,144930.0,13087.0,490,3.2402730444294265,2.2249922968318647,2.7766293180941313,3.0,3.0,94.96039603960396,0.8189536360740941,0.1978915291706054,11.07434859020402,3.7320247605946775,44.24639481128821,77.43785707197436,0.07751937984496124,95.41620879120879,244.07958477508652,91.16919486581097,152.91038990927555,128.0,200.0,145.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,34169.1,52148.0,True,False,False,True,True,False,,,,,,,1500,3000,,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $14 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",13.524085129487794,0.03183745093482287,424.78542510121457,104922.0,25143.0,247,1.4518760336273429,218.8312159709619,120576.0,13039.0,551,2.401743245003528,3.357380057658606,2.7577493851635455,3.0,3.0,342.7307692307692,1.03798385365535,0.6956814217476835,9.247334918321958,4.173010380622838,59.584734938959656,59.18988391376451,0.05263157894736842,67.73184357541899,424.78542510121457,151.87431693989072,272.91110816132385,113.0,200.0,124.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,40417.8,62969.0,True,True,False,True,True,False,,,,,,,1250,0,,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,,,False,"plateau fragile (il peggior vicino di griglia rende 18% della candidata) | avg trade atteso $0 | walk-forward in perdita (OOS concatenato -$15,973 su 172 trade; 1/4 finestre positive)",0.0,-0.13643510751106463,503.8455284552846,61973.0,23107.0,123,1.340709424170121,139.93333333333334,31485.0,20822.0,225,1.2153445153678986,4.1539864295953794,2.732357485323342,2.0,3.0,-30.27659574468085,4.436936320383697,0.17585629397918404,1.5121025838055902,2.6820011252001557,148.79942829919008,45.86127829861391,0.10204081632653061,175.88014849156755,503.8455284552846,299.7399193548387,204.10560910044586,48.0,200.0,62.0,True,-0.13643510751106463,-15973.0,-92.86627906976744,1.0,4.0,50162.9,72027.0,True,False,False,True,True,False,,,,,,,3000,4000,,,,47.0,7.0,-1.0,38.0,4.0,3.0,-1.0,184.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $12 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",11.870279940732805,0.03183745093482287,372.8401486988848,100294.0,19942.0,269,1.8009807210056383,284.46604215456676,121467.0,18631.0,427,2.6118714272596106,3.3088552096930224,2.710960517630528,3.0,3.0,161.2577319587629,0.9412179906857904,0.6420433921575635,6.519617841232355,5.0292849262862305,65.49463640330295,53.48672901669092,0.19696969696969696,272.9290465631929,372.8401486988848,322.5098039215686,50.33034477731616,131.0,200.0,135.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,35873.15,53216.0,True,True,False,True,True,False,,,,,,,500,10000,,,,,,,,21.0,15.0,-1.0,460.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.740305505380223,0.03183745093482287,180.30041152263374,43813.0,10652.0,243,1.3607789855072463,248.20238095238096,104245.0,12318.0,420,2.802691461166988,2.1893771748042727,2.6886219758604284,3.0,3.0,100.375,1.0225639537763973,0.7552793539571432,8.46281863938951,4.113124295906872,49.628855100964074,59.07917741309657,0.14189189189189189,102.84887459807074,180.30041152263374,85.34475806451613,94.95565345811761,147.0,200.0,122.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,20306.0,27907.0,True,True,False,True,True,False,,,,,,,750,2000,,,,,,,,21.0,16.0,-1.0,460.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.410701079256491,0.03183745093482287,232.76678445229683,65873.0,20722.0,283,1.2114194014282276,279.2878151260504,132941.0,13842.0,476,2.9750345458089194,2.026490720389007,2.64000707902001,3.0,3.0,68.42574257425743,0.9812448946786342,0.5435339111110983,9.60417569715359,3.1788919988418107,49.56177552448079,89.02472940354924,0.11450381679389313,95.67989747656404,232.76678445229683,77.49038461538461,155.27639983691222,130.0,200.0,142.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,42437.2,67115.0,True,True,False,True,True,False,,,,,,,2000,3000,,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_M,,,False,plateau fragile (il peggior vicino di griglia rende 28% della candidata),572.9154228855722,1.0012144799850193,572.9154228855722,115156.0,16390.0,201,2.285452759421325,78.25388601036269,45309.0,22685.0,579,0.651142388961942,5.608419411763961,2.61167464912585,3.0,3.0,493.910447761194,1.005438048668145,0.27993506154337855,1.9973109984571302,7.0259914582062235,289.88975700192015,28.608062107054774,0.04,169.19209039548022,572.9154228855722,294.8644470868014,278.05097579877076,49.0,200.0,101.0,True,1.0012144799850193,76960.0,530.7586206896551,4.0,4.0,34885.95,51666.0,True,False,True,True,True,True,,,,,,,500,10000,,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | pattern casuali fanno uguale (p=0.32, min attendibile 0.28 su 148 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.198869613494956,0.03183745093482287,194.7037037037037,47313.0,5981.0,243,1.9416271942045138,153.7110694183865,81928.0,7316.0,533,2.2522040893111566,3.1551990219134805,2.609501355701571,3.0,3.0,134.75,0.9946604266542348,0.5800602544804178,11.198469108802625,7.9105500752382545,47.59579142661849,30.71847061061442,0.3221476510067114,157.02564102564102,194.7037037037037,149.69414101290963,45.00956269079407,148.0,200.0,122.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,11558.0,15783.0,True,True,False,False,True,False,,,,,,,250,2000,,,,,,,,21.0,16.0,-1.0,0.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $9 | pattern casuali fanno uguale (p=0.31, min attendibile 0.26 su 148 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",9.02420932226827,0.03183745093482287,283.44635193133047,66043.0,21437.0,233,1.3198579980239835,234.16820276497697,101629.0,18314.0,434,2.1685815813349887,2.4262095889112127,2.5401131388922122,3.0,3.0,86.69444444444444,1.1629603026165556,0.7675899211070921,5.549251938407775,3.0807948873443114,78.20873963140441,75.62983207909998,0.3087248322147651,215.68642481279093,283.44635193133047,188.70903010033445,94.73732183099602,148.0,200.0,117.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,35642.29999999999,60087.0,True,True,False,False,True,False,,,,,,,1250,4000,,,,,,,,21.0,16.0,-1.0,184.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | pattern casuali fanno uguale (p=0.25, min attendibile 0.21 su 147 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.7144131543824574,0.03183745093482287,210.89669421487602,51037.0,13871.0,242,1.3978841671149362,170.8403361344538,101650.0,11567.0,595,1.9907627066974212,2.2441678345969938,2.5289970475554173,3.0,3.0,113.375,1.0036981606385167,0.7436268022340766,8.78793118353938,3.6794030711556487,67.70649286768322,65.77153829574623,0.25,132.48648648648648,210.89669421487602,119.29776422764228,91.59892998723375,147.0,200.0,121.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,19958.349999999995,28350.0,True,True,False,False,True,False,,,,,,,750,2500,,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | pattern casuali fanno uguale (p=0.48, min attendibile 0.42 su 127 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.8236807977647205,0.03183745093482287,182.91919191919192,54327.0,16031.0,297,1.759988249118684,210.1549295774648,89526.0,17998.0,426,1.963210666033746,1.8105828986814525,2.4896871797822984,3.0,3.0,64.67647058823529,1.3418373340506422,0.6596327363025648,4.974219357706412,3.3888715613498848,85.6415789826419,87.63979236843558,0.4765625,176.46840958605665,182.91919191919192,174.9084895259096,8.010702393282315,127.0,200.0,149.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,24883.049999999992,36901.0,True,True,False,False,True,False,,,,,,,250,6000,,,,,,,,21.0,15.0,-1.0,0.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $10 | pattern casuali fanno uguale (p=0.32, min attendibile 0.27 su 131 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",10.486694500561214,0.03183745093482287,329.38235294117646,89592.0,19942.0,272,1.7068904300897105,240.3763440860215,111775.0,13628.0,465,2.5805668271941515,2.9231790576035075,2.4883678145098065,3.0,3.0,161.2577319587629,0.8688428995796229,0.44541106586371254,8.201863809803346,4.49262862300672,56.694430776112725,60.5436199660684,0.3181818181818182,263.6643192488263,329.38235294117646,319.78590078328983,9.596452157886631,131.0,200.0,136.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,34743.049999999996,51580.0,True,True,False,False,True,False,,,,,,,500,10000,,,,,,,,21.0,15.0,-1.0,322.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.275434304022512,0.03183745093482287,228.518115942029,63071.0,28978.0,276,1.1643317014197387,263.75377969762417,122118.0,26682.0,463,2.0236199348469768,1.6823868987955657,2.486398971391168,3.0,3.0,77.80851063829788,1.0984976067588905,0.6151183526811458,4.576793343827299,2.176513216923183,101.16253132216382,126.8083271234006,0.12213740458015267,33.86113787197603,228.518115942029,41.92348284960422,186.59463309242477,130.0,200.0,138.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,57307.5,103315.0,True,True,False,True,True,False,,,,,,,4000,2500,,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $9 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",9.207323310454798,0.03183745093482287,289.19787985865725,81843.0,20735.0,283,1.3266650967306748,245.36590436590436,118021.0,14800.0,481,2.5276841375147363,2.5169960378672296,2.4664779686398317,3.0,3.0,241.0,0.9645242928360742,0.7055875409846012,7.974391891891892,3.9470942850253197,60.31807898594318,71.69831262294882,0.13636363636363635,169.69114877589453,289.19787985865725,152.25744934445768,136.94043051419956,131.0,200.0,142.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,37949.84999999999,78030.0,True,True,False,True,True,False,,,,,,,1250,4000,,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"plateau fragile (il peggior vicino di griglia rende 27% della candidata) | avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.125050004326167,0.03183745093482287,223.7946127946128,66467.0,18759.0,297,1.2621848275426804,256.08016032064126,127784.0,13087.0,499,2.8054034633482963,2.047784414123906,2.451207002868609,3.0,3.0,211.0,0.8944111119844607,0.2749310765732424,9.764193474440285,3.5432059278213126,51.10509140424467,83.82239306723638,0.0625,81.81227436823104,223.7946127946128,100.22018348623853,123.57442930837426,127.0,200.0,149.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,32678.799999999996,52613.0,True,False,False,True,True,False,,,,,,,1500,2500,,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $12 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",11.771897483150756,0.03183745093482287,369.75,87261.0,28098.0,236,1.2844184416811981,200.49261992619927,108667.0,18562.0,542,1.8442740427263955,2.7644575506837286,2.439859599479069,3.0,3.0,177.36363636363637,1.0381093756250988,0.6670338284136155,5.854272168947312,3.105594704249413,92.58196140502636,75.99188640973631,0.08620689655172414,-16.806122448979593,369.75,80.45841392649903,289.291586073501,115.0,200.0,118.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,54534.19999999999,88790.0,True,True,False,True,True,False,,,,,,,2000,0,,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
