n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_stop_loss,p_take_profit,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
1831,150471.0,770430.0,619959.0,1.2427112115478605,0.56799563080284,82.17968323320589,740.7980769230769,-783.7661188369153,17292.0,16687.0,0.17292,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.013231785526779246,8.70176960444136,210.41697071196444,0.7832155411234922,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1750,2000,700,-37565.0,581113.0,618678.0,0.9392818235010781,0.4685714285714286,-53.66428571428571,1771.685975609756,-1663.1129032258063,71059.0,70184.0,0.71059,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,158886.0,796032.0,637146.0,1.249371415656694,0.5772801747678864,86.77553249590387,753.1050141911069,-823.1860465116279,19287.0,18522.0,0.19287,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.012530997067079542,8.237984134391041,222.2631131754843,0.7830768661609486,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2250,2000,700,-37765.0,646485.0,684250.0,0.9448081841432225,0.5214285714285715,-53.95,1771.1917808219177,-2042.5373134328358,80353.0,77388.0,0.80353,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1984,184414.0,969222.0,784808.0,1.2349797657516233,0.5680443548387096,92.95060483870968,860.0017746228926,-915.7619603267211,22148.0,20698.0,0.22148,10,10,1.0,198.4,34.418599622878325,0.17348084487337864,97,0.013941457806891017,8.32644031063753,238.27709392996192,0.7827524032280562,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,2500,2500,1009,-62146.0,992962.0,1055108.0,0.9410998684494858,0.49256689791873143,-61.59167492566898,1997.9114688128773,-2060.7578125,110490.0,108030.0,1.1049,5,1,0.2,201.8,62.93298022499809,0.3118581775272452,102,0.0,0.0,0.0,0.0,False,False,False
1831,179341.0,854094.0,674753.0,1.2657876289545953,0.5647187329328236,97.94702348443474,826.009671179884,-846.6160602258469,24609.0,23524.0,0.24609,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.022253695473985313,7.287618351009793,251.24806374448676,0.7824988475275242,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,4000,4000,700,16820.0,889663.0,872843.0,1.0192703613364602,0.5328571428571428,24.02857142857143,2385.155495978552,-2669.244648318043,83973.0,77810.0,0.83973,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.23727705112960762,0.20030247817750943,3494.7146254458976,0.1039196233376857,False,False,False
1831,131066.0,598902.0,467836.0,1.280153729084551,0.4270890223921354,71.58164937192791,765.8593350383632,-445.98284080076263,13238.0,12499.0,0.13238,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.04727389254268842,9.900740293095634,184.93566600033571,0.7797043545572221,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,500,6000,700,41185.0,344117.0,302932.0,1.1359546036734316,0.1457142857142857,58.83571428571429,3373.6960784313724,-506.5752508361204,32229.0,31805.0,0.32229,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.14546558212941604,1.2778863756244376,547.779531382785,0.4107306023254505,True,False,False
1831,174516.0,864567.0,690051.0,1.252903046296578,0.5772801747678864,95.31185144729656,817.9441816461684,-891.5387596899225,23649.0,21393.0,0.23649,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.01713882967750808,7.379424077127997,248.122344083064,0.7767476754063058,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,3000,3000,700,34530.0,835956.0,801426.0,1.0430856997402131,0.5228571428571429,49.32857142857143,2284.032786885246,-2399.4790419161677,55933.0,52423.0,0.55933,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.08662033014769766,0.6173457529544276,1133.8864755285258,0.26139900402793215,True,False,False
1831,152066.0,746709.0,594643.0,1.2557265451708,0.5838339705079192,83.05079191698525,698.511693171188,-780.3713910761155,18313.0,16918.0,0.18313,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.009804953112464324,8.303718669797412,220.50361685057806,0.7691365984389839,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2000,1500,700,3280.0,565117.0,561837.0,1.005837992157868,0.5742857142857143,4.685714285714286,1405.7636815920398,-1885.3590604026845,49453.0,48358.0,0.49453,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.45457317073170733,0.06632560208682992,10553.993902439024,0.026406991725674376,False,False,False
1966,191711.0,994772.0,803061.0,1.238725327216737,0.5707019328585962,97.51322482197355,886.6060606060606,-951.4940758293839,25371.0,24736.0,0.25371,10,10,1.0,196.6,34.28177358305722,0.17437321252826665,95,0.015601608671385575,7.55630444207954,260.1800939956497,0.767245188132949,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,3000,3000,965,-11650.0,1084564.0,1096214.0,0.9893725130312148,0.5015544041450777,-12.072538860103627,2240.8347107438017,-2279.031185031185,82102.0,79127.0,0.82102,5,2,0.4,193.0,59.47436422526936,0.3081573275920692,101,0.0,0.0,0.0,0.0,False,False,False
1831,164246.0,848405.0,684159.0,1.2400699252659104,0.5789186237028946,89.70289459311851,800.3820754716982,-887.3657587548638,21549.0,19293.0,0.21549,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.015653349244426042,7.621977817996195,240.2263616769967,0.7658299448697964,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,3000,2500,700,27035.0,787087.0,760052.0,1.0355699346886793,0.5528571428571428,38.621428571428574,2033.8165374677003,-2428.2811501597444,47284.0,44154.0,0.47284,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.09213981875346773,0.5717578885035107,1224.294433142223,0.22259257655171313,False,False,False
1831,182316.0,880753.0,698437.0,1.2610342808299102,0.5805570726379028,99.57181867831785,828.5540921919097,-909.4231770833334,26609.0,25524.0,0.26609,10,8,0.8,183.1,40.73929307192259,0.2224975044889273,66,0.016405581517804253,6.851666729302115,267.2342471313544,0.7650003076448308,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,4000,3000,700,43985.0,889310.0,845325.0,1.0520332416526188,0.5571428571428572,62.83571428571429,2280.2820512820513,-2726.8548387096776,59359.0,56630.0,0.59359,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.06800045470046606,0.7409996799137452,944.6697737865181,0.32322334119971263,True,False,False
2165,200765.0,953880.0,753115.0,1.2665794732544167,0.49653579676674364,92.73210161662817,887.3302325581395,-690.9311926605504,23093.0,20866.0,0.23093,10,9,0.9,216.5,40.292058770929046,0.18610650702507642,104,0.024859910841033048,8.693760013857013,249.0291883545439,0.7647674084565306,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1000,5000,1079,5774.0,782277.0,776503.0,1.0074359017286476,0.2659870250231696,5.351251158480074,2725.7038327526134,-980.4330808080808,47571.0,46058.0,0.47571,5,2,0.4,215.8,67.90110455655342,0.3146483065641956,103,0.8643921025285763,0.12137646885707679,8889.69674402494,0.030748479247367608,False,False,False
1831,134936.0,671992.0,537056.0,1.251251266162188,0.604587657018023,73.69524849808847,607.0388437217706,-741.7900552486187,14615.0,12970.0,0.14615,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.007344222446196715,9.232706123845364,198.31672051935732,0.7639756642735962,2012-01-10 01:30:00,2021-05-20 03:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1750,1000,700,-25730.0,422685.0,448415.0,0.9426201175250605,0.6214285714285714,-36.75714285714286,971.6896551724138,-1692.132075471698,57333.0,56211.0,0.57333,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,144891.0,715192.0,570301.0,1.2540605750296774,0.509011469142545,79.13216821409065,767.37339055794,-634.3726362625139,17018.0,15723.0,0.17018,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.034446583983822325,8.51398519214949,215.05792630322105,0.7602181828844854,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,1000,5000,700,28470.0,537566.0,509096.0,1.0559226550591636,0.26571428571428574,40.67142857142857,2890.1397849462364,-990.4591439688716,34657.0,31874.0,0.34657,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.17530734106076573,0.8214790662780967,852.1215314366,0.27379996667565765,True,False,False
2023,166883.0,926061.0,759178.0,1.2198206481220477,0.5640138408304498,82.49283242708849,811.6222611744084,-860.7460317460317,18582.0,16605.0,0.18582,10,10,1.0,202.3,35.16262220028535,0.1738142471590971,101,0.011930514192578033,8.98089549025939,225.25593379793028,0.7584194019985689,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,2000,2000,1048,-82437.0,881329.0,963766.0,0.9144636768676214,0.4856870229007634,-78.66125954198473,1731.4911591355599,-1788.0630797773656,120402.0,120327.0,1.20402,5,1,0.2,209.6,66.62311911041091,0.3178583927023421,102,0.0,0.0,0.0,0.0,False,False,False
1831,137986.0,683687.0,545701.0,1.2528600827192913,0.6127799016930638,75.36100491534681,609.3467023172906,-769.6770098730607,15706.0,14731.0,0.15706,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.007181888017624976,8.785559658729149,208.41017204643947,0.7536215893946303,2012-01-10 01:30:00,2021-05-20 03:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2250,1000,700,-33265.0,455449.0,488714.0,0.9319336053397284,0.67,-47.52142857142857,971.1066098081023,-2115.6450216450216,67848.0,66753.0,0.67848,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
2037,175487.0,948509.0,773022.0,1.2270142376284245,0.551791850760923,86.14972999509082,843.8692170818505,-846.6834611171961,20623.0,19642.0,0.20623,10,9,0.9,203.7,35.349823196163236,0.17353865093845477,102,0.014650657883489945,8.509285748921107,239.38554422834738,0.7518261837215565,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1750,2500,1050,-67035.0,894594.0,961629.0,0.9302901638781692,0.4228571428571429,-63.84285714285714,2014.8513513513512,-1586.8465346534654,97002.0,96702.0,0.97002,5,1,0.2,210.0,66.50714247357196,0.31670067844558075,103,0.0,0.0,0.0,0.0,False,False,False
1831,142586.0,712887.0,570301.0,1.250018849695161,0.509011469142545,77.87329328235937,764.9002145922747,-634.3726362625139,17018.0,15723.0,0.17018,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.031496780890129465,8.378540369021037,218.5344844514889,0.7481242439127844,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,1000,4500,700,27935.0,533785.0,505850.0,1.0552238805970149,0.2714285714285714,39.90714285714286,2809.3947368421054,-991.8627450980392,29052.0,24662.0,0.29052,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.16076606407732236,0.9615517003992841,727.9899767316986,0.2934283455406329,True,False,False
1831,135116.0,683844.0,548728.0,1.246234928780744,0.4882577826324413,73.79355543418897,764.9261744966443,-585.6221985058698,15337.0,13516.0,0.15337,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.04585689333609639,8.809806350655277,207.83657745936821,0.7467713945112481,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,750,6000,700,55685.0,474957.0,419272.0,1.1328135434753572,0.20285714285714285,79.55,3344.7676056338028,-751.3835125448029,32583.0,31789.0,0.32583,5,5,1.0,140.0,44.66318394382559,0.31902274245589707,63,0.10758732154080991,1.7090200411257404,409.59145191703334,0.552311513656366,True,False,False
1831,136766.0,716812.0,580046.0,1.2357847481061848,0.5745494265428728,74.69470234844347,681.3802281368821,-744.6033376123235,15830.0,14294.0,0.1583,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.010901832326747875,8.639671509791535,211.92935378675986,0.7440271620360558,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,2250,1500,700,-13240.0,573863.0,587103.0,0.9774485907924163,0.59,-18.914285714285715,1389.498789346247,-2045.6550522648083,61998.0,60903.0,0.61998,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,129411.0,582103.0,452692.0,1.285869862953178,0.4330966684871655,70.6777717094484,734.0517023959646,-436.1194605009634,14198.0,13419.0,0.14198,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.07040359783944178,9.114734469643611,200.8835261299271,0.7433762981468827,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,500,0,700,29900.0,330493.0,300593.0,1.099470047539364,0.15428571428571428,42.714285714285715,3060.1203703703704,-507.75844594594594,39916.0,39407.0,0.39916,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.39,0.7490730534121656,934.4882943143813,0.26794094719849443,True,False,False
1831,124206.0,592042.0,467836.0,1.265490471019759,0.4270890223921354,67.83506280720917,757.0869565217391,-445.98284080076263,13238.0,12499.0,0.13238,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.04018324396566993,9.382535126151987,195.14981562887462,0.7388945955635657,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,500,5000,700,49340.0,349727.0,300387.0,1.1642547780030428,0.15285714285714286,70.48571428571428,3268.4766355140187,-506.5548060708263,25851.0,25342.0,0.25851,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.1011552492906364,1.9086302270705195,366.75516822051077,0.5494167281377192,True,False,False
1831,130846.0,658018.0,527172.0,1.2482036223471655,0.4849808847624249,71.46149645002731,741.0112612612612,-559.0371155885472,14727.0,13781.0,0.14727,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.06963147516928297,8.884769471039586,206.08300597649145,0.737996683156679,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,750,0,700,54230.0,468628.0,414398.0,1.130864531199475,0.21142857142857144,77.47142857142858,3166.4054054054054,-750.7210144927536,36763.0,35969.0,0.36763,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.25107873870551356,1.475124445774284,474.53623455651854,0.5063788280066386,True,False,False
1831,149486.0,751748.0,602262.0,1.2482075907163328,0.5614418350628072,81.64172583287821,731.272373540856,-750.0149439601495,19435.0,17440.0,0.19435,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.01331897301419531,7.691587342423463,238.0522925223767,0.7339379613704664,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1500,2000,700,-41140.0,538093.0,579233.0,0.9289750411319797,0.4328571428571429,-58.77142857142857,1775.8844884488449,-1459.0251889168767,60354.0,59479.0,0.60354,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,145616.0,741110.0,595494.0,1.2445297517691194,0.5188421627525942,79.52812670671764,780.1157894736842,-675.9296254256527,18448.0,17153.0,0.18448,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.02740770245028019,7.893321769297485,231.96824524777497,0.7338132592184201,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1000,4000,700,17855.0,527176.0,509321.0,1.0350564771529154,0.26571428571428574,25.507142857142856,2834.2795698924733,-990.8968871595331,30149.0,28793.0,0.30149,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.22352282273872864,0.5922252811038509,1181.98263791655,0.18410467027396082,False,False,False
1831,182616.0,882201.0,699585.0,1.261034756319818,0.582195521572911,99.73566357181868,827.5806754221388,-914.4901960784314,29159.0,28074.0,0.29159,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.01637863056906295,6.262766212833087,292.3628214395234,0.7319874170437255,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,5000,3000,700,45635.0,909730.0,864095.0,1.0528124801092473,0.5714285714285714,65.19285714285714,2274.325,-2880.3166666666666,48670.0,43655.0,0.4867,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.06554179905774077,0.93764125744812,746.5541799057742,0.3703469639416704,True,False,False
1831,127581.0,697340.0,569759.0,1.2239209911559097,0.5652648825778264,69.6783178590934,673.7584541062802,-715.7776381909548,14290.0,12958.0,0.1429,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.011686693159639758,8.927991602519244,205.08531834677575,0.7305012950174248,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,1750,1500,700,-11060.0,524113.0,535173.0,0.9793337855235597,0.54,-15.8,1386.542328042328,-1662.027950310559,54498.0,53403.0,0.54498,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,155301.0,802106.0,646805.0,1.2401048229373612,0.5794647733478974,84.81758601856909,755.990574929312,-840.0064935064935,21177.0,20412.0,0.21177,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.012820265162490905,7.333474996458422,249.67699499681265,0.7304544456087488,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2500,2000,700,-33060.0,670896.0,703956.0,0.9530368375296183,0.5442857142857143,-47.22857142857143,1760.8818897637796,-2206.7586206896553,76493.0,73528.0,0.76493,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,125421.0,640753.0,515332.0,1.2433790255602213,0.5887493173129438,68.49863462588749,594.3905380333952,-684.3718459495352,13870.0,12335.0,0.1387,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.007901388124795688,9.042609949531363,202.48578786646576,0.7289254796416645,2012-01-10 01:30:00,2021-05-20 03:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,1750,1000,700,-27400.0,420674.0,448074.0,0.9388493864852681,0.62,-39.142857142857146,969.294930875576,-1684.4887218045112,58788.0,57666.0,0.58788,5,1,0.2,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,149956.0,806517.0,656561.0,1.2283961429326444,0.5636264336428182,81.89841616602949,781.5087209302326,-821.7284105131414,19994.0,18524.0,0.19994,10,7,0.7,183.1,40.73929307192259,0.2224975044889273,66,0.019945850782896315,7.5000500150045015,244.1317053002214,0.7258804605659459,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,3000,3000,700,25635.0,805536.0,779901.0,1.0328695565206354,0.53,36.621428571428574,2171.256064690027,-2370.519756838906,56603.0,55408.0,0.56603,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.11667641895845524,0.45289118951292334,1545.6251219036474,0.19291011675649775,False,False,False
1831,139816.0,748370.0,608554.0,1.2297511806676154,0.5652648825778264,76.36045876570181,723.0628019323672,-764.5150753768844,17395.0,15859.0,0.17395,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.014240144189506207,8.037711986202932,227.80114579161182,0.7255974693301942,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,2250,2000,700,-40995.0,632792.0,673787.0,0.939157330135488,0.5242857142857142,-58.56428571428572,1724.2288828337876,-2023.3843843843845,89323.0,86358.0,0.89323,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,126276.0,578968.0,452692.0,1.2789446246012741,0.4330966684871655,68.96559257236483,730.0983606557377,-436.1194605009634,14198.0,13419.0,0.14198,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.05932243656751877,8.89392872235526,205.8707751274985,0.725367900911018,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,500,7500,700,26510.0,327103.0,300593.0,1.0881923398083122,0.15428571428571428,37.871428571428574,3028.7314814814813,-507.75844594594594,40301.0,39792.0,0.40301,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.2825726141078838,0.6578000545892162,1064.1531497548094,0.2364249051227247,True,False,False
1831,136551.0,732172.0,595621.0,1.2292582027833137,0.5772801747678864,74.57728017476789,692.6887417218543,-769.5361757105943,16605.0,14610.0,0.16605,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.010918997297712943,8.223486901535683,222.65494210954148,0.7253148139497647,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1750,1500,700,-7065.0,531644.0,538709.0,0.9868853128497946,0.5414285714285715,-10.092857142857143,1402.754617414248,-1678.221183800623,50078.0,48983.0,0.50078,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,149281.0,754831.0,605550.0,1.2465213442325158,0.5876570180229382,81.52976515565265,701.5157992565056,-802.0529801324503,20108.0,18713.0,0.20108,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.009987875215198184,7.423960612691466,246.63385159531353,0.7205617426382875,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2250,1500,700,-7420.0,583181.0,590601.0,0.9874365265212893,0.5942857142857143,-10.6,1401.8774038461538,-2079.580985915493,57440.0,56316.0,0.5744,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,132406.0,725843.0,593437.0,1.2231171969391865,0.55598033861278,72.31348989623157,713.0088408644401,-729.9348093480935,15845.0,15272.0,0.15845,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.01503708291165053,8.35632691700852,219.1154101777865,0.7199670924717672,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,1750,2000,700,-43255.0,567504.0,610759.0,0.9291782847244167,0.47,-61.792857142857144,1724.936170212766,-1646.2506738544475,80750.0,78837.0,0.8075,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
2165,188335.0,941450.0,753115.0,1.250074689788412,0.49653579676674364,86.99076212471131,875.7674418604652,-690.9311926605504,23093.0,20866.0,0.23093,10,9,0.9,216.5,40.292058770929046,0.18610650702507642,104,0.023845806674277218,8.15550166717187,265.4649693365546,0.7174182246490209,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1000,4500,1082,1422.0,774917.0,773495.0,1.001838408780923,0.2698706099815157,1.3142329020332717,2653.8253424657532,-979.1075949367089,47571.0,46058.0,0.47571,5,3,0.6,216.4,67.99294081005763,0.31420028100766,104,3.1582278481012658,0.029892161190641357,36196.7805907173,0.007551628940147837,False,False,False
1831,126896.0,654068.0,527172.0,1.2407108116516052,0.4849808847624249,69.30420535226652,736.563063063063,-559.0371155885472,14727.0,13781.0,0.14727,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.05903259361997226,8.616554627554832,212.49792743664102,0.7157179211122231,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,750,7500,700,46815.0,461213.0,414398.0,1.112971105072901,0.21142857142857144,66.87857142857143,3116.304054054054,-750.7210144927536,38698.0,37904.0,0.38698,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.1600128164049984,1.2097524419866659,578.6307807326712,0.42607119529244014,True,False,False
1831,133271.0,713457.0,580186.0,1.229703922535187,0.5308574549426542,72.78590933915893,734.0092592592592,-675.4202561117579,16260.0,14951.0,0.1626,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.018691238153836918,8.196248462484625,223.39488710972378,0.715363024206699,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,1250,2500,700,-33105.0,517381.0,550486.0,0.9398622308287586,0.3585714285714286,-47.292857142857144,2061.2788844621514,-1226.0267260579064,54529.0,52681.0,0.54529,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
2112,176437.0,939480.0,763043.0,1.2312281221372845,0.5255681818181818,83.54024621212122,846.3783783783783,-761.5199600798403,21507.0,20057.0,0.21507,10,9,0.9,211.2,38.06520721078502,0.18023298868742907,106,0.016952226573791213,8.203701120565396,257.44477632242666,0.713912983571491,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1250,3000,1076,-47374.0,811449.0,858823.0,0.9448384591469954,0.3382899628252788,-44.02788104089219,2229.2554945054944,-1206.2120786516855,67372.0,66661.0,0.67372,5,2,0.4,215.2,67.88342949498059,0.3154434456086459,103,0.0,0.0,0.0,0.0,False,False,False
