# Griglia grossa @FCE 240m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed FTMO, spread peggiore fra FTMO, swap peggiore fra FTMO, commissione 0/lato, orologio al minuto. Campione 2022-01-01 -> 2025-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;2200;700;21;2;179;-5851.5;10156.31;0.86;86;-16089.16;17220.32;0.45;0
20;2200;1250;-1;0;337;-13433.4;18154.28;0.81;178;-6359.06;12009.36;0.83;1
20;2200;1250;-1;1;190;-10328.73;11755.4;0.74;106;-25.78;4604.82;1;2
20;2200;1250;-1;2;150;-4034.97;11774.18;0.87;74;-7251.48;9119.08;0.63;1
20;2200;1250;21;0;390;-8129.26;10925.7;0.9;217;-16915.7;25776.16;0.7;1
20;2200;1250;21;1;215;-1416.68;7376.08;0.97;131;-1816.69;8820.41;0.93;2
20;2200;1250;21;2;176;-6678.69;10127.36;0.85;86;-15099.01;17387.78;0.49;0
20;2200;2500;-1;0;334;-15267.07;18280.6;0.78;175;-3344.44;7083.23;0.9;1
20;2200;2500;-1;1;190;-10589;11948.16;0.73;105;1573.89;3327.31;1.09;2
20;2200;2500;-1;2;147;-5608.36;10503.48;0.82;72;-5836.53;7248.04;0.66;0
20;2200;2500;21;0;388;-6926.9;10588.69;0.92;216;-15093;25281.46;0.73;1
20;2200;2500;21;1;215;-1447.18;7416.18;0.96;130;-1941.99;8550.51;0.93;2
20;2200;2500;21;2;174;-5445.83;9746.36;0.87;86;-13151.01;17162.98;0.56;1
20;2200;5000;-1;0;334;-15267.07;18280.6;0.78;175;-3344.44;7083.23;0.9;1
20;2200;5000;-1;1;190;-10589;11948.16;0.73;105;1573.89;3327.31;1.09;2
20;2200;5000;-1;2;147;-5608.36;10503.48;0.82;72;-5836.53;7248.04;0.66;0
20;2200;5000;21;0;388;-8668.65;10588.69;0.9;216;-15675.45;25281.46;0.72;1
