# Griglia grossa @CL 30m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 0/lato, orologio al minuto. Campione 2016-06-09 -> 2023-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;1800;300;21;1;1491;-14630;32030;0.96;838;-15780;26070;0.92;0
20;1800;300;21;2;1462;-25153.2;48953.2;0.92;830;13000;11910;1.07;4
20;1800;600;-1;0;2153;-100616.8;136737.6;0.87;1269;-21483.2;68576.8;0.96;2
20;1800;600;-1;1;1501;-23510;43820;0.95;847;-9680;29880;0.97;1
20;1800;600;-1;2;1483;-163964.8;180336.4;0.73;835;-32660;52028.4;0.9;1
20;1800;600;21;0;2117;-40260;71790;0.94;1245;7540;45880;1.02;3
20;1800;600;21;1;1490;-29140;45790;0.94;838;-15030;32200;0.95;1
20;1800;600;21;2;1462;-45223.2;65383.2;0.91;830;6260;28370;1.02;2
20;1800;1200;-1;0;1968;-69207.2;114514.8;0.92;1144;-37236.8;76187.2;0.94;1
20;1800;1200;-1;1;1499;30600;32790;1.05;847;1510;31060;1;1
20;1800;1200;-1;2;1480;-212804.4;224660.8;0.71;835;-91915.2;100723.6;0.79;0
20;1800;1200;21;0;1941;18620;43080;1.02;1125;10930;38270;1.02;2
20;1800;1200;21;1;1490;23540;36750;1.04;838;360;34110;1;1
20;1800;1200;21;2;1462;-41953.2;69163.2;0.93;830;-13660;31850;0.96;1
