n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_level_choice,p_level_shift,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_not_le_day,p_not_se_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
214,78354.0,135072.0,56718.0,2.381466201205966,0.5934579439252337,366.14018691588785,1063.5590551181103,-651.9310344827586,5106.0,3701.0,0.05106,10,9,0.9,21.4,6.711184694225007,0.31360676141238353,10,0.06369808816397377,15.345475910693303,13.945478214258365,7.718099060130648,2012-03-23 10:45:00,2021-05-28 23:00:00,LF,9,2,10,54,27,-1,39,8,11,42,1,0,4,1,1000,5000,0,171,-34439.0,88324.0,122763.0,0.7194675920269137,0.22807017543859648,-201.39766081871346,2264.7179487179487,-930.0227272727273,54877.0,52143.0,0.54877,5,3,0.6,34.2,17.83704011320264,0.5215508805030011,14,0.0,0.0,0.0,0.0,False,False,False
174,64524.0,107350.0,42826.0,2.5066548358473826,0.632183908045977,370.82758620689657,975.9090909090909,-669.15625,5331.0,4599.0,0.05331,10,9,0.9,17.4,6.2641839053463295,0.3600105692727776,7,0.0696020085549563,12.103545301069218,14.375953133717685,7.650169323827765,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1250,4500,48,151,-53114.0,73235.0,126349.0,0.579624690341831,0.26490066225165565,-351.74834437086093,1830.875,-1138.2792792792793,64625.0,61049.0,0.64625,5,1,0.2,30.2,15.791136754521506,0.5228853229974009,12,0.0,0.0,0.0,0.0,False,False,False
182,63957.0,109105.0,45148.0,2.416607601665633,0.6043956043956044,351.4120879120879,991.8636363636364,-627.0555555555555,4789.0,3599.0,0.04789,10,9,0.9,18.2,6.6452990903344595,0.36512632364475056,7,0.07803680597901715,13.354980162873252,13.62787497850118,7.648876212647126,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1000,5000,48,165,-42645.0,75073.0,117718.0,0.6377359452250293,0.23030303030303031,-258.45454545454544,1975.6052631578948,-926.9133858267717,56156.0,52941.0,0.56156,5,1,0.2,33.0,17.81010948871455,0.5397002875368045,12,0.0,0.0,0.0,0.0,False,False,False
190,60845.0,102855.0,42010.0,2.4483456319923826,0.5789473684210527,320.2368421052632,935.0454545454545,-525.125,3982.0,3358.0,0.03982,10,9,0.9,19.0,7.483314773547883,0.39385867229199384,7,0.04094009368066398,15.280010045203415,12.43454679924398,7.644058838966591,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,2500,48,177,-7143.0,87634.0,94777.0,0.9246336136404402,0.24858757062146894,-40.355932203389834,1991.6818181818182,-712.609022556391,26814.0,25557.0,0.26814,5,3,0.6,35.4,19.417517864031954,0.5485174537862134,14,0.0,0.0,0.0,0.0,False,False,False
174,64359.0,107185.0,42826.0,2.5028020361462664,0.632183908045977,369.87931034482756,974.4090909090909,-669.15625,5331.0,4599.0,0.05331,10,9,0.9,17.4,6.2641839053463295,0.3600105692727776,7,0.046473686663869855,12.072594259988746,14.412809397287093,7.630606402458481,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1250,3000,48,151,-33164.0,87945.0,121109.0,0.7261640340519697,0.2980132450331126,-219.6291390728477,1954.3333333333333,-1142.5377358490566,44060.0,42053.0,0.4406,5,1,0.2,30.2,15.791136754521506,0.5228853229974009,12,0.0,0.0,0.0,0.0,False,False,False
190,67445.0,110214.0,42769.0,2.5769599476256166,0.5736842105263158,354.9736842105263,1011.1376146788991,-528.0123456790124,4928.0,3358.0,0.04928,10,9,0.9,19.0,7.483314773547883,0.39385867229199384,7,0.059174141893394615,13.686079545454545,13.882719252724442,7.616652872285979,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,4000,48,176,-24189.0,75142.0,99331.0,0.7564808569328809,0.21022727272727273,-137.4375,2030.8648648648648,-714.6115107913669,37164.0,35091.0,0.37164,5,0,0.0,35.2,19.051509126575773,0.5412360547322662,14,0.0,0.0,0.0,0.0,False,False,False
161,70076.0,118001.0,47925.0,2.4622013562858633,0.6583850931677019,435.2546583850932,1113.2169811320755,-871.3636363636364,7437.0,6609.0,0.07437,10,8,0.8,16.1,5.57584074378026,0.34632551203604095,7,0.07122267252697072,9.422616646497243,17.08654888977681,7.602350558408908,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1750,5000,0,126,-39974.0,85583.0,125557.0,0.6816266715515662,0.3412698412698413,-317.25396825396825,1990.3023255813953,-1512.7349397590363,58938.0,55769.0,0.58938,5,2,0.4,25.2,12.319090875547595,0.48885281252172996,10,0.0,0.0,0.0,0.0,False,False,False
161,70001.0,117926.0,47925.0,2.4606364110589465,0.6583850931677019,434.7888198757764,1112.5094339622642,-871.3636363636364,7437.0,6609.0,0.07437,10,8,0.8,16.1,5.57584074378026,0.34632551203604095,7,0.0570134712361252,9.412531934919995,17.104855644919358,7.594214016770106,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1750,4000,0,126,-32899.0,90899.0,123798.0,0.7342525727394627,0.3492063492063492,-261.1031746031746,2065.8863636363635,-1509.7317073170732,51108.0,47939.0,0.51108,5,1,0.2,25.2,12.319090875547595,0.48885281252172996,10,0.0,0.0,0.0,0.0,False,False,False
182,63332.0,108480.0,45148.0,2.402764242048374,0.6043956043956044,347.97802197802196,986.1818181818181,-627.0555555555555,4789.0,3599.0,0.04789,10,9,0.9,18.2,6.6452990903344595,0.36512632364475056,7,0.07091201920040421,13.224472750052202,13.762363418177225,7.574129935728189,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1000,4500,48,165,-45645.0,72073.0,117718.0,0.6122513124585874,0.23030303030303031,-276.6363636363636,1896.657894736842,-926.9133858267717,58156.0,54580.0,0.58156,5,1,0.2,33.0,17.81010948871455,0.5397002875368045,12,0.0,0.0,0.0,0.0,False,False,False
190,66945.0,109714.0,42769.0,2.565269237064229,0.5736842105263158,352.3421052631579,1006.5504587155963,-528.0123456790124,4928.0,3358.0,0.04928,10,9,0.9,19.0,7.483314773547883,0.39385867229199384,7,0.08949137351557249,13.584618506493506,13.986406751811188,7.560187212323892,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,6000,48,176,-38979.0,62074.0,101053.0,0.6142717188010252,0.19318181818181818,-221.4715909090909,1825.7058823529412,-711.6408450704225,46604.0,43638.0,0.46604,5,0,0.0,35.2,19.051509126575773,0.5412360547322662,14,0.0,0.0,0.0,0.0,False,False,False
214,76729.0,133447.0,56718.0,2.3528156846151136,0.5934579439252337,358.54672897196264,1050.763779527559,-651.9310344827586,5106.0,3701.0,0.05106,10,9,0.9,21.4,6.711184694225007,0.31360676141238353,10,0.05853067288769566,15.027222875048961,14.240821592878833,7.5580317888654625,2012-03-23 10:45:00,2021-05-28 23:00:00,LF,9,2,10,54,27,-1,39,8,11,42,1,0,4,1,1000,4500,0,171,-39064.0,83699.0,122763.0,0.681793374225133,0.22807017543859648,-228.44444444444446,2146.128205128205,-930.0227272727273,57290.0,53665.0,0.5729,5,2,0.4,34.2,17.83704011320264,0.5215508805030011,14,0.0,0.0,0.0,0.0,False,False,False
163,65103.0,112221.0,47118.0,2.3817012606647143,0.6503067484662577,399.4049079754601,1058.688679245283,-826.6315789473684,6401.0,5609.0,0.06401,10,9,0.9,16.3,5.675385449465084,0.34818315640890085,7,0.07374468150469256,10.1707545695985,16.02634287206427,7.519567087566144,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1500,0,0,134,-67866.0,59518.0,127384.0,0.46723293349243233,0.2835820895522388,-506.46268656716416,1566.2631578947369,-1326.9166666666667,71794.0,68468.0,0.71794,5,1,0.2,26.8,12.448293055676348,0.4644885468535951,12,0.0,0.0,0.0,0.0,False,False,False
190,66480.0,109249.0,42769.0,2.554396876242138,0.5736842105263158,349.89473684210526,1002.2844036697247,-528.0123456790124,4928.0,3358.0,0.04928,10,9,0.9,19.0,7.483314773547883,0.39385867229199384,7,0.07507521058965103,13.49025974025974,14.084235860409146,7.50767414855915,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,5000,48,176,-33929.0,66365.0,100294.0,0.6617045885097812,0.19886363636363635,-192.7784090909091,1896.142857142857,-711.3049645390071,43572.0,42448.0,0.43572,5,0,0.0,35.2,19.051509126575773,0.5412360547322662,14,0.0,0.0,0.0,0.0,False,False,False
164,64124.0,111242.0,47118.0,2.3609236385245556,0.6524390243902439,391.0,1039.6448598130842,-826.6315789473684,6233.0,5609.0,0.06233,10,9,0.9,16.4,5.6780278266313555,0.34622120894093633,7,0.046644002245649054,10.287822878228782,15.941176470588236,7.459874970110125,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1500,3000,0,137,-28673.0,90962.0,119635.0,0.76032933506081,0.34306569343065696,-209.2919708029197,1935.3617021276596,-1329.2777777777778,39399.0,36738.0,0.39399,5,1,0.2,27.4,13.047605144240073,0.4761899687678859,12,0.0,0.0,0.0,0.0,False,False,False
161,68451.0,116376.0,47925.0,2.4282942097026603,0.6583850931677019,425.16149068322983,1097.8867924528302,-871.3636363636364,7437.0,6609.0,0.07437,10,8,0.8,16.1,5.57584074378026,0.34632551203604095,7,0.06560897576368498,9.204114562323518,17.492176885655432,7.426058822901537,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1750,4500,0,126,-37169.0,88388.0,125557.0,0.7039671225021306,0.3412698412698413,-294.9920634920635,2055.5348837209303,-1512.7349397590363,54633.0,51464.0,0.54633,5,1,0.2,25.2,12.319090875547595,0.48885281252172996,10,0.0,0.0,0.0,0.0,False,False,False
190,65355.0,108124.0,42769.0,2.5280927774790154,0.5736842105263158,343.9736842105263,991.9633027522935,-528.0123456790124,4928.0,3358.0,0.04928,10,9,0.9,19.0,7.483314773547883,0.39385867229199384,7,0.06871700711498738,13.261972402597403,14.326677377400353,7.380626413644453,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,4500,48,176,-36429.0,63865.0,100294.0,0.6367778730532235,0.19886363636363635,-206.98295454545453,1824.7142857142858,-711.3049645390071,44839.0,42948.0,0.44839,5,0,0.0,35.2,19.051509126575773,0.5412360547322662,14,0.0,0.0,0.0,0.0,False,False,False
190,72770.0,124568.0,51798.0,2.4048804973164986,0.5947368421052631,383.0,1102.3716814159293,-672.7012987012987,6163.0,5054.0,0.06163,10,9,0.9,19.0,6.371812928829597,0.3353585752015577,10,0.06171499244194036,11.807561252636702,16.091383812010445,7.348624303797255,2012-05-07 16:00:00,2021-05-13 16:15:00,LF,9,2,10,54,27,52,39,8,11,13,1,0,4,1,1000,4500,0,187,-41823.0,93072.0,134895.0,0.6899588568886912,0.22459893048128343,-223.6524064171123,2216.0,-930.3103448275862,58269.0,54693.0,0.58269,5,2,0.4,37.4,18.725383841192684,0.5006787123313552,17,0.0,0.0,0.0,0.0,False,False,False
181,67881.0,110630.0,42749.0,2.5878967929074363,0.580110497237569,375.03314917127074,1053.6190476190477,-562.4868421052631,5965.0,3368.0,0.05965,10,9,0.9,18.1,7.2034713853808015,0.39798184449617685,7,0.07072671292408775,11.379882648784577,15.905260676772587,7.314216097632335,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,0,0,175,-48015.0,53038.0,101053.0,0.524853294805696,0.18857142857142858,-274.37142857142857,1607.2121212121212,-711.6408450704225,52984.0,49658.0,0.52984,5,0,0.0,35.0,19.183326093250876,0.5480950312357393,14,0.0,0.0,0.0,0.0,False,False,False
184,57964.0,104121.0,46157.0,2.2558008536083367,0.6032608695652174,315.0217391304348,938.027027027027,-632.2876712328767,4223.0,3599.0,0.04223,10,9,0.9,18.4,6.959885056522126,0.3782546226370721,7,0.04297494996894624,13.725787354960929,13.405424056310812,7.3018572568742295,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1000,2500,48,167,-17848.0,93612.0,111460.0,0.8398708056701956,0.281437125748503,-106.87425149700599,1991.7446808510638,-928.8333333333334,34885.0,33505.0,0.34885,5,2,0.4,33.4,18.172506706560874,0.5440870271425412,12,0.0,0.0,0.0,0.0,False,False,False
190,72145.0,123943.0,51798.0,2.3928143943781612,0.5947368421052631,379.7105263157895,1096.8407079646017,-672.7012987012987,6163.0,5054.0,0.06163,10,9,0.9,19.0,6.371812928829597,0.3353585752015577,10,0.0691801233626724,11.706149602466331,16.23078522420126,7.285509143842971,2012-05-07 16:00:00,2021-05-13 23:00:00,LF,9,2,10,54,27,52,39,8,11,13,1,0,4,1,1000,5000,0,187,-36178.0,98717.0,134895.0,0.7318062196523222,0.22459893048128343,-193.46524064171123,2350.404761904762,-930.3103448275862,54124.0,50548.0,0.54124,5,2,0.4,37.4,18.725383841192684,0.5006787123313552,17,0.0,0.0,0.0,0.0,False,False,False
158,71448.0,119441.0,47993.0,2.4887171045777507,0.6708860759493671,452.2025316455696,1126.801886792453,-922.9423076923077,8802.0,7947.0,0.08802,10,8,0.8,15.8,5.344155686354955,0.33823770166803513,7,0.08385119247564662,8.117246080436264,19.464729593550555,7.260151142213111,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2500,6000,0,108,-38232.0,84403.0,122635.0,0.6882456068822115,0.39814814814814814,-354.0,1962.860465116279,-1886.6923076923076,58776.0,57691.0,0.58776,5,1,0.2,21.6,9.562426470305537,0.4427049291808119,9,0.0,0.0,0.0,0.0,False,False,False
173,66578.0,111806.0,45228.0,2.4720527107101797,0.6127167630057804,384.84393063583815,1054.7735849056603,-675.044776119403,6380.0,3609.0,0.0638,10,9,0.9,17.3,6.341135544995076,0.3665396268783281,7,0.07211090750698429,10.435423197492163,16.578148938087658,7.257343127194361,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1000,0,0,162,-62248.0,56479.0,118727.0,0.47570476808139683,0.20987654320987653,-384.24691358024694,1661.1470588235295,-927.5546875,67226.0,63900.0,0.67226,5,1,0.2,32.4,17.579533554676587,0.5425781961319934,12,0.0,0.0,0.0,0.0,False,False,False
190,64235.0,107004.0,42769.0,2.5019055858215062,0.5736842105263158,338.07894736842104,981.6880733944954,-528.0123456790124,4928.0,3358.0,0.04928,10,9,0.9,19.0,7.483314773547883,0.39385867229199384,7,0.04656340001556784,13.034699675324676,14.576476998521056,7.254143335329377,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,3000,48,176,-16854.0,80200.0,97054.0,0.8263440971005832,0.22727272727272727,-95.76136363636364,2005.0,-713.6323529411765,34510.0,32825.0,0.3451,5,1,0.2,35.2,19.051509126575773,0.5412360547322662,14,0.0,0.0,0.0,0.0,False,False,False
131,47531.0,79632.0,32101.0,2.4806703841001836,0.6259541984732825,362.8320610687023,971.1219512195122,-655.1224489795918,5706.0,5036.0,0.05706,10,8,0.8,13.1,5.185556864985669,0.39584403549508923,5,0.06292735267509625,8.33000350508237,15.72628389892912,7.235076488928525,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1250,3000,48,133,-32157.0,73119.0,105276.0,0.6945457654166192,0.2932330827067669,-241.78195488721803,1874.8461538461538,-1119.9574468085107,40527.0,37777.0,0.40527,5,0,0.0,26.6,17.0598944897089,0.6413494169063495,12,0.0,0.0,0.0,0.0,False,False,False
158,70518.0,118511.0,47993.0,2.4693392786448025,0.6708860759493671,446.3164556962025,1118.0283018867924,-922.9423076923077,8802.0,7947.0,0.08802,10,8,0.8,15.8,5.344155686354955,0.33823770166803513,7,0.05659547916843927,8.011588275391956,19.721432825661534,7.165649678739561,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2500,4000,0,109,-29806.0,91885.0,121691.0,0.7550681644493019,0.41284403669724773,-273.44954128440367,2041.888888888889,-1901.421875,47715.0,46221.0,0.47715,5,1,0.2,21.8,9.907572861200668,0.45447581932113157,9,0.0,0.0,0.0,0.0,False,False,False
133,48543.0,79697.0,31154.0,2.5581626757398728,0.6165413533834586,364.98496240601503,971.9146341463414,-610.8627450980392,5965.0,4036.0,0.05965,10,8,0.8,13.3,5.292447448959697,0.39792837962102984,5,0.06161547493974415,8.13797150041911,16.343139072574832,7.118247795755943,2012-03-06 10:00:00,2021-05-04 09:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1000,3000,48,143,-26392.0,71377.0,97769.0,0.7300575847149915,0.25874125874125875,-184.55944055944056,1929.1081081081081,-922.3490566037735,35744.0,32994.0,0.35744,5,1,0.2,28.6,19.126944345608372,0.6687742778184745,12,0.0,0.0,0.0,0.0,False,False,False
158,69688.0,117681.0,47993.0,2.452045089908945,0.6708860759493671,441.0632911392405,1110.198113207547,-922.9423076923077,8802.0,7947.0,0.08802,10,8,0.8,15.8,5.344155686354955,0.33823770166803513,7,0.07161921708185054,7.917291524653487,19.956319595913214,7.081309662951339,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2500,5000,0,109,-37316.0,86884.0,124200.0,0.6995491143317231,0.4036697247706422,-342.348623853211,1974.6363636363637,-1910.7692307692307,58571.0,57486.0,0.58571,5,1,0.2,21.8,9.907572861200668,0.45447581932113157,9,0.0,0.0,0.0,0.0,False,False,False
174,63999.0,106825.0,42826.0,2.494395927707467,0.632183908045977,367.8103448275862,971.1363636363636,-669.15625,6151.0,4599.0,0.06151,10,9,0.9,17.4,6.2641839053463295,0.3600105692727776,7,0.07501679713745528,10.40464965046334,16.723292551446114,7.064060839348999,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1250,0,48,150,-68720.0,58888.0,127608.0,0.4614757695442292,0.25333333333333335,-458.1333333333333,1549.6842105263158,-1139.357142857143,75604.0,72638.0,0.75604,5,1,0.2,30.0,15.427248620541512,0.514241620684717,12,0.0,0.0,0.0,0.0,False,False,False
133,48128.0,79282.0,31154.0,2.5448417538678823,0.6165413533834586,361.8646616541353,966.8536585365854,-610.8627450980392,5965.0,4036.0,0.05965,10,8,0.8,13.3,5.292447448959697,0.39792837962102984,5,0.08292470079787234,8.068398994132439,16.48406333111702,7.05739303121237,2012-03-06 10:00:00,2021-05-04 09:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1000,4000,48,143,-39297.0,62508.0,101805.0,0.6139973478709297,0.23076923076923078,-274.8041958041958,1894.1818181818182,-925.5,48098.0,44552.0,0.48098,5,1,0.2,28.6,19.126944345608372,0.6687742778184745,12,0.0,0.0,0.0,0.0,False,False,False
182,53877.0,95867.0,41990.0,2.2830912121933795,0.5879120879120879,296.0274725274725,895.9532710280374,-559.8666666666667,3992.0,3368.0,0.03992,10,9,0.9,18.2,7.249827584156742,0.3983421749536672,7,0.036954544610872914,13.49624248496994,13.485234886871948,7.0573248011789,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,2000,0,180,-11385.0,82633.0,94018.0,0.8789061669042099,0.26666666666666666,-63.25,1721.5208333333333,-712.2575757575758,28067.0,26382.0,0.28067,5,4,0.8,36.0,19.078784028338912,0.5299662230094142,15,0.0,0.0,0.0,0.0,False,False,False
204,63234.0,107255.0,44021.0,2.436450784852684,0.5637254901960784,309.97058823529414,932.6521739130435,-494.6179775280899,4386.0,3687.0,0.04386,10,9,0.9,20.4,7.735631842325486,0.37919763932968076,9,0.09474333428218996,14.417236662106703,14.149729575861086,7.050006679596883,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,6000,24,178,-29852.0,68783.0,98635.0,0.6973488112738886,0.21348314606741572,-167.7078651685393,1810.078947368421,-704.5357142857143,45023.0,41531.0,0.45023,5,1,0.2,35.6,19.427815111329423,0.5457251435766691,14,0.0,0.0,0.0,0.0,False,False,False
175,59740.0,102566.0,42826.0,2.394946994816233,0.6342857142857142,341.37142857142857,924.018018018018,-669.15625,5331.0,4599.0,0.05331,10,9,0.9,17.5,6.407027391856539,0.3661158509632308,7,0.0416973552058922,11.206152691802664,15.616421158352862,7.042489092036797,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1250,2500,48,154,-26896.0,92954.0,119850.0,0.7755861493533583,0.3181818181818182,-174.64935064935065,1897.0204081632653,-1141.4285714285713,38936.0,36571.0,0.38936,5,2,0.4,30.8,16.509391266791155,0.5360191969737388,12,0.0,0.0,0.0,0.0,False,False,False
158,68968.0,116961.0,47993.0,2.437042902089888,0.6708860759493671,436.50632911392404,1103.4056603773586,-922.9423076923077,8802.0,7947.0,0.08802,10,8,0.8,15.8,5.344155686354955,0.33823770166803513,7,0.06511715578239183,7.835491933651443,20.164656072381394,7.008147239616978,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2500,4500,0,109,-34826.0,89374.0,124200.0,0.719597423510467,0.4036697247706422,-319.5045871559633,2031.2272727272727,-1910.7692307692307,53081.0,51996.0,0.53081,5,0,0.0,21.8,9.907572861200668,0.45447581932113157,9,0.0,0.0,0.0,0.0,False,False,False
204,62424.0,106445.0,44021.0,2.418050475909225,0.5637254901960784,306.0,925.6086956521739,-494.6179775280899,4386.0,3687.0,0.04386,10,9,0.9,20.4,7.735631842325486,0.37919763932968076,9,0.07995322311931309,14.232558139534884,14.333333333333334,6.959699164486761,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,5000,24,178,-24817.0,73059.0,97876.0,0.7464444807715885,0.21910112359550563,-139.42134831460675,1873.3076923076924,-704.1438848920864,42655.0,41531.0,0.42655,5,1,0.2,35.6,19.427815111329423,0.5457251435766691,14,0.0,0.0,0.0,0.0,False,False,False
160,63710.0,111635.0,47925.0,2.3293688054251436,0.65625,398.1875,1063.1904761904761,-871.3636363636364,7437.0,6609.0,0.07437,10,8,0.8,16.0,5.5677643628300215,0.34798527267687634,7,0.0753570867995605,8.566626327820357,18.67713074870507,6.95491915975809,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1750,0,0,124,-58686.0,66871.0,125557.0,0.532594757759424,0.33064516129032256,-473.2741935483871,1631.0,-1512.7349397590363,67559.0,63685.0,0.67559,5,1,0.2,24.8,12.089665007765932,0.4874864922486263,10,0.0,0.0,0.0,0.0,False,False,False
160,68695.0,119571.0,50876.0,2.3502437298529757,0.6625,429.34375,1128.0283018867924,-942.1481481481482,8687.0,7832.0,0.08687,10,8,0.8,16.0,5.495452665613635,0.34346579160085217,7,0.0872115874517796,7.907793254288016,20.233204745614675,6.9386277571452695,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2000,6000,0,115,-38380.0,83282.0,121662.0,0.6845358452105013,0.3652173913043478,-333.7391304347826,1982.904761904762,-1666.6027397260275,58772.0,56135.0,0.58772,5,2,0.4,23.0,9.50789145920377,0.41338658518277266,10,0.0,0.0,0.0,0.0,False,False,False
213,74343.0,134869.0,60526.0,2.2282820606020555,0.5821596244131455,349.0281690140845,1087.6532258064517,-680.0674157303371,5743.0,4435.0,0.05743,10,9,0.9,21.3,8.706893820416097,0.4087743577660139,8,0.06713476722758027,12.944976493122061,16.45425931156935,6.937363092586944,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,9,2,10,54,27,-1,39,8,41,13,1,0,4,1,1000,5000,0,238,-23412.0,139018.0,162430.0,0.855864064520101,0.2647058823529412,-98.36974789915966,2206.6349206349205,-928.1714285714286,42891.0,40157.0,0.42891,5,2,0.4,47.6,24.013329631685817,0.5044817149513827,17,0.0,0.0,0.0,0.0,False,False,False
204,62149.0,106170.0,44021.0,2.411803457440767,0.5637254901960784,304.6519607843137,923.2173913043479,-494.6179775280899,4386.0,3687.0,0.04386,10,9,0.9,20.4,7.735631842325486,0.37919763932968076,9,0.0722618223945679,14.16985864113087,14.39675618272217,6.929039205653076,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,4500,24,178,-26817.0,71059.0,97876.0,0.7260104622174997,0.21910112359550563,-150.6573033707865,1822.025641025641,-704.1438848920864,43155.0,41531.0,0.43155,5,1,0.2,35.6,19.427815111329423,0.5457251435766691,14,0.0,0.0,0.0,0.0,False,False,False
165,56080.0,97973.0,41893.0,2.3386484615568235,0.6545454545454545,339.8787878787879,907.1574074074074,-734.9649122807018,5462.0,4609.0,0.05462,10,9,0.9,16.5,5.818075283115543,0.3526106232191238,7,0.03550285306704708,10.267301354815086,16.07043509272468,6.927101759804525,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1250,2000,0,158,-30632.0,89218.0,119850.0,0.7444138506466417,0.33544303797468356,-193.873417721519,1683.3584905660377,-1141.4285714285713,41224.0,40979.0,0.41224,5,2,0.4,31.6,16.426807358704856,0.5198356759083815,13,0.0,0.0,0.0,0.0,False,False,False
189,64619.0,119171.0,54552.0,2.184539521924036,0.5873015873015873,341.8994708994709,1073.6126126126126,-699.3846153846154,5565.0,4355.0,0.05565,10,9,0.9,18.9,6.4876806333234365,0.34326352557266865,7,0.07723734505331249,11.611680143755615,16.276714279082004,6.9034979313011,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,9,2,10,54,27,-1,39,42,11,13,1,0,4,1,1000,5000,0,167,-33908.0,83939.0,117847.0,0.7122709954432442,0.23353293413173654,-203.04191616766468,2152.2820512820513,-920.6796875,52460.0,49245.0,0.5246,5,2,0.4,33.4,17.9510445378535,0.537456423289027,13,0.0,0.0,0.0,0.0,False,False,False
